Region,Year,Value,,Unit,Source,Updated at,Updated by
DE_HE,2035,26.5268169,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_HE,2040,26.3820251,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_HE,2045,26.2372406,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_HE,2050,26.0924488,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_HE,2055,26.0924488,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_HE,2060,26.0924488,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_HH,2018,13.865756,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW,03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_HH,2025,13.7912916,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_HH,2030,13.7168273,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_HH,2035,13.642363,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_HH,2040,13.5678986,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_HH,2045,13.493438,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_HH,2050,13.4189737,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_HH,2055,13.4189737,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_HH,2060,13.4189737,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_MV,2018,6.93287799,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW,03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_MV,2025,6.89564582,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_MV,2030,6.85841365,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_MV,2035,6.82118148,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_MV,2040,6.7839493,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_MV,2045,6.74671901,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_MV,2050,6.70948684,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_MV,2055,6.70948684,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_MV,2060,6.70948684,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_NI,2018,21.0554072,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW,03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_NI,2025,20.9423318,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_NI,2030,20.8292563,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_NI,2035,20.7161808,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_NI,2040,20.6031053,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_NI,2045,20.4900355,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_NI,2050,20.37696,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_NI,2055,20.37696,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_NI,2060,20.37696,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_NRW,2018,79.8564836,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW,03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_NRW,2025,79.4276241,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_NRW,2030,78.9987646,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_NRW,2035,78.5699052,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_NRW,2040,78.1410457,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_NRW,2045,77.7122079,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_NRW,2050,77.2833484,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_NRW,2055,77.2833484,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_NRW,2060,77.2833484,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_RP,2018,11.2980234,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW,03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_RP,2025,11.2373487,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_RP,2030,11.1766741,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_RP,2035,11.1159994,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_RP,2040,11.0553248,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_RP,2045,10.9946532,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_RP,2050,10.9339786,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_RP,2055,10.9339786,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_RP,2060,10.9339786,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_SH,2018,18.4876747,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW,03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_SH,2025,18.3883889,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_SH,2030,18.2891031,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_SH,2035,18.1898173,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_SH,2040,18.0905315,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_SH,2045,17.9912507,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_SH,2050,17.8919649,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_SH,2055,17.8919649,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_SH,2060,17.8919649,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_SL,2018,3.59482563,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW,03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_SL,2025,3.57552006,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_SL,2030,3.55621448,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_SL,2035,3.53690891,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_SL,2040,3.51760334,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_SL,2045,3.49829875,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_SL,2050,3.47899318,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_SL,2055,3.47899318,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_SL,2060,3.47899318,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_SN,2018,20.2850875,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW,03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_SN,2025,20.1761489,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_SN,2030,20.0672103,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_SN,2035,19.9582717,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_SN,2040,19.8493331,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_SN,2045,19.7404001,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_SN,2050,19.6314615,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_SN,2055,19.6314615,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_SN,2060,19.6314615,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_ST,2018,22.5960468,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW,03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_ST,2025,22.4746975,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_ST,2030,22.3533482,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_ST,2035,22.2319989,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_ST,2040,22.1106496,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_ST,2045,21.9893064,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_ST,2050,21.8679571,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_ST,2055,21.8679571,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_ST,2060,21.8679571,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_TH,2018,10.0141571,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW,03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_TH,2025,9.9603773,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_TH,2030,9.90659749,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_TH,2035,9.85281769,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_TH,2040,9.79903788,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_TH,2045,9.74526079,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_TH,2050,9.69148099,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_TH,2055,9.69148099,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_TH,2060,9.69148099,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
