Region,Technology,Fuel,Mode_of_operation,Year,Value,,Unit,Source,Updated at,Updated by
World,X_Fuel_Cell,H2,2,2045,2.5,,Fraction,,,
World,X_Methanation,H2,1,2045,1.35126778,,Fraction,,,
World,X_Methanation,Biomass,2,2045,1.524601525,,Fraction,,,
World,CHP_Biomass_CCS,Biomass,1,2045,2.898550725,,Fraction,,,
World,P_Biomass_CCS,Biomass,1,2045,2.631578947,,Fraction,,,
World,CHP_Biomass_CCS,CCS,1,2045,0.223188406,,Fraction,,,
World,P_Biomass_CCS,CCS,1,2045,0.202631579,,Fraction,,,
World,CHP_Gas,Gas_Bio,2,2045,1.6,,Fraction,,,
World,HHT_Gas,Gas_Bio,2,2045,1.111111111,,Fraction,,,
World,HLT_Gas,Gas_Bio,2,2045,1.111111111,,Fraction,,,
World,P_Gas,Gas_Bio,2,2045,1.6,,Fraction,,,
World,CHP_Gas,Gas_Synth,3,2045,1.6,,Fraction,,,
World,HHT_Gas,Gas_Synth,3,2045,1.111111111,,Fraction,,,
World,HLT_Gas,Gas_Synth,3,2045,1.111111111,,Fraction,,,
World,P_Gas,Gas_Synth,3,2045,1.6,,Fraction,,,
World,HLR_Gas_Boiler,Gas_Natural,1,2045,1.111111111,,Fraction,,,
World,HLR_Gas_Boiler,Gas_Bio,2,2045,1.111111111,,Fraction,,,
World,HLR_Gas_Boiler,Gas_Synth,3,2045,1.111111111,,Fraction,,,
World,HLR_Gas_CHP,Gas_Natural,1,2045,1.219512195,,Fraction,,,
World,HLR_Gas_CHP,Gas_Bio,2,2045,1.219512195,,Fraction,,,
World,HLR_Gas_CHP,Gas_Synth,3,2045,1.219512195,,Fraction,,,
World,HLR_Biomass,Biomass,1,2045,1.176470588,,Fraction,,,
World,HLR_Biomass_CHP,Biomass,1,2045,1.252003205,,Fraction,,,
World,HLR_Hardcoal,Hardcoal,1,2045,1.333333333,,Fraction,,,
World,HLR_Lignite,Lignite,1,2045,1.333333333,,Fraction,,,
World,HLR_Hardcoal_CHP,Hardcoal,1,2045,1.666666667,,Fraction,,,
World,HLR_Lignite_CHP,Lignite,1,2045,1.666666667,,Fraction,,,
World,HLR_Direct_Electric,Power,1,2045,1.005025126,,Fraction,,,
World,HLR_Solar_Thermal,Area_Rooftop_Residential,1,2045,0.165826357,,Fraction,,,
World,HLR_Heatpump_Aerial,Power,1,2045,0.333796296,,Fraction,,,
World,HLR_Heatpump_Ground,Power,1,2045,0.250248016,,Fraction,,,
World,HLR_Oil_Boiler,Oil,1,2045,1.176470588,,Fraction,,,
World,HLI_Gas_Boiler,Gas_Natural,1,2045,1.111111111,,Fraction,,,
World,HLI_Gas_Boiler,Gas_Bio,2,2045,1.111111111,,Fraction,,,
World,HLI_Gas_Boiler,Gas_Synth,3,2045,1.111111111,,Fraction,,,
World,HLI_Gas_CHP,Gas_Natural,1,2045,1.219512195,,Fraction,,,
World,HLI_Gas_CHP,Gas_Bio,2,2045,1.219512195,,Fraction,,,
World,HLI_Gas_CHP,Gas_Synth,3,2045,1.219512195,,Fraction,,,
World,HLI_Biomass,Biomass,1,2045,1.176470588,,Fraction,,,
World,HLI_Biomass_CHP,Biomass,1,2045,1.252003205,,Fraction,,,
World,HLI_Hardcoal,Hardcoal,1,2045,1.333333333,,Fraction,,,
World,HLI_Lignite,Lignite,1,2045,1.333333333,,Fraction,,,
World,HLI_Hardcoal_CHP,Hardcoal,1,2045,1.666666667,,Fraction,,,
World,HLI_Lignite_CHP,Lignite,1,2045,1.666666667,,Fraction,,,
World,HLI_Direct_Electric,Power,1,2045,1.01010101,,Fraction,,,
World,HLI_Solar_Thermal,Area_Rooftop_Commercial,1,2045,0.165826357,,Fraction,,,
World,HLI_Fuelcell,H2,1,2045,1.960784314,,Fraction,,,
World,HLI_Fuelcell,H2,2,2045,2.5,,Fraction,,,
World,HLI_Oil_Boiler,Oil,1,2045,1.176470588,,Fraction,,,
World,HLI_Oil_CHP,Oil,1,2045,1.351351351,,Fraction,,,
World,HMI_Gas,Gas_Natural,1,2045,1.098901099,,Fraction,,,
World,HMI_Gas,Gas_Bio,2,2045,1.098901099,,Fraction,,,
World,HMI_Gas,Gas_Synth,3,2045,1.098901099,,Fraction,,,
World,HMI_H2,H2,1,2045,1.098901099,,Fraction,,,
World,HMI_Biomass,Biomass,1,2045,1.357466063,,Fraction,,,
World,HMI_HardCoal,Hardcoal,1,2045,1.416361416,,Fraction,,,
World,HMI_Steam_Electric,Power,1,2045,1.030927835,,Fraction,,,
World,HMI_Oil,Oil,1,2045,1.677270098,,Fraction,,,
World,HHI_BF_BOF,Hardcoal,1,2045,2.086149145,,Fraction,,,
World,HHI_BF_BOF,Hardcoal,2,2045,1.476919749,,Fraction,,,
World,HHI_BF_BOF,Gas_Natural,2,2045,0.369229937,,Fraction,,,
World,HHI_BF_BOF,Hardcoal,3,2045,1.476919749,,Fraction,,,
World,HHI_BF_BOF,Gas_Synth,3,2045,0.369229937,,Fraction,,,
World,HHI_BF_BOF,Hardcoal,4,2045,1.476919749,,Fraction,,,
World,HHI_BF_BOF,Gas_Bio,4,2045,0.369229937,,Fraction,,,
World,HHI_DRI_EAF,Power,1,2045,0.403124213,,Fraction,,,
World,HHI_DRI_EAF,Gas_Natural,1,2045,2.116402116,,Fraction,,,
World,HHI_DRI_EAF,Power,2,2045,0.403124213,,Fraction,,,
World,HHI_DRI_EAF,Gas_Synth,2,2045,2.116402116,,Fraction,,,
World,HHI_DRI_EAF,Power,3,2045,0.403124213,,Fraction,,,
World,HHI_DRI_EAF,Gas_Bio,3,2045,2.116402116,,Fraction,,,
World,HHI_Scrap_EAF,Power,1,2045,1.360544218,,Fraction,,,
World,HHI_H2DRI_EAF,Power,1,2045,0.970017637,,Fraction,,,
World,HHI_H2DRI_EAF,H2,1,2045,1.969429747,,Fraction,,,
World,HHI_Molten_Electrolysis,Power,1,2045,1.25,,Fraction,,,
World,HHI_Bio_BF_BOF,Biomass,1,2045,1.88588096,,Fraction,,,
World,HHI_Bio_BF_BOF,Gas_Natural,1,2045,0.47147024,,Fraction,,,
World,HHI_Bio_BF_BOF,Biomass,2,2045,1.88588096,,Fraction,,,
World,HHI_Bio_BF_BOF,Gas_Synth,2,2045,0.47147024,,Fraction,,,
World,HHI_Bio_BF_BOF,Biomass,3,2045,1.88588096,,Fraction,,,
World,HHI_Bio_BF_BOF,Gas_Bio,3,2045,0.47147024,,Fraction,,,
World,HHI_BF_BOF_CCS,Hardcoal,1,2045,2.086149145,,Fraction,,,
World,HHI_BF_BOF_CCS,CCS,1,2045,0.023681965,,Fraction,,,
World,HHI_BF_BOF_CCS,Hardcoal,2,2045,1.476919749,,Fraction,,,
World,HHI_BF_BOF_CCS,Gas_Natural,2,2045,0.369229937,,Fraction,,,
World,HHI_BF_BOF_CCS,CCS,2,2045,0.019251649,,Fraction,,,
World,HHI_BF_BOF_CCS,Hardcoal,3,2045,1.476919749,,Fraction,,,
World,HHI_BF_BOF_CCS,Gas_Synth,3,2045,0.369229937,,Fraction,,,
World,HHI_BF_BOF_CCS,CCS,3,2045,0.016765993,,Fraction,,,
World,HHI_BF_BOF_CCS,Hardcoal,4,2045,1.476919749,,Fraction,,,
World,HHI_BF_BOF_CCS,Gas_Bio,4,2045,0.369229937,,Fraction,,,
World,HHI_BF_BOF_CCS,CCS,4,2045,0.016765993,,Fraction,,,
World,HHI_DRI_EAF_CCS,Power,1,2045,0.403124213,,Fraction,,,
World,HHI_DRI_EAF_CCS,Gas_Natural,1,2045,2.116402116,,Fraction,,,
World,HHI_DRI_EAF_CCS,CCS,1,2045,0.014247619,,Fraction,,,
World,HLI_Biomass_CHP_CCS,Biomass,1,2045,1.252003205,,Fraction,,,
World,HLI_Biomass_CHP_CCS,CCS,1,2045,0.096404247,,Fraction,,,
World,HLI_Hardcoal_CHP_CCS,Hardcoal,1,2045,1.666666667,,Fraction,,,
World,HLI_Hardcoal_CHP_CCS,CCS,1,2045,0.01892,,Fraction,,,
World,HLI_Lignite_CHP_CCS,Lignite,1,2045,1.666666667,,Fraction,,,
World,HLI_Lignite_CHP_CCS,CCS,1,2045,0.0202,,Fraction,,,
World,HLR_Biomass_CHP_CCS,Biomass,1,2045,1.252003205,,Fraction,,,
World,HLR_Biomass_CHP_CCS,CCS,1,2045,0.096404247,,Fraction,,,
World,HLR_Hardcoal_CHP_CCS,Hardcoal,1,2045,1.666666667,,Fraction,,,
World,HLR_Hardcoal_CHP_CCS,CCS,1,2045,0.01892,,Fraction,,,
World,HLR_Lignite_CHP_CCS,Lignite,1,2045,1.666666667,,Fraction,,,
World,HLR_Lignite_CHP_CCS,CCS,1,2045,0.0202,,Fraction,,,
World,HMI_Gas_CCS,Gas_Natural,1,2045,1.098901099,,Fraction,,,
World,HMI_Gas_CCS,CCS,1,2045,0.007397802,,Fraction,,,
World,HMI_HardCoal_CCS,Hardcoal,1,2045,1.416361416,,Fraction,,,
World,HMI_HardCoal_CCS,CCS,1,2045,0.016078535,,Fraction,,,
World,P_Coal_Hardcoal_CCS,Hardcoal,1,2045,2.297852474,,Fraction,,,
World,P_Coal_Hardcoal_CCS,CCS,1,2045,0.026085221,,Fraction,,,
World,P_Coal_Lignite_CCS,Lignite,1,2045,2.127659574,,Fraction,,,
World,P_Coal_Lignite_CCS,CCS,1,2045,0.025787234,,Fraction,,,
World,P_Gas_CCS,Gas_Natural,1,2045,1.6,,Fraction,,,
World,P_Gas_CCS,CCS,1,2045,0.0181632,,Fraction,,,
World,X_SMR,Gas_Natural,1,2045,1.430224868,,Fraction,,,
World,X_SMR,Heat_Medium_Industrial,1,2045,0.285767529,,Fraction,,,
World,X_ATR_CCS,Gas_Natural,1,2045,1.2,,Fraction,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 22 GHR + ATR + CO2 capture large size centralized,01.02.2024,Stian Backe <stian.backe@sintef.no>
World,X_ATR_CCS,Power,1,2045,0.05,,Fraction,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 22 GHR + ATR + CO2 capture large size centralized,01.02.2024,Stian Backe <stian.backe@sintef.no>
World,HLR_H2_Boiler,H2,1,2045,1.099439776,,Fraction,,,
World,HLI_H2_Boiler,H2,1,2045,1.099439776,,Fraction,,,
World,X_Biofuel,Biomass,1,2045,1.333994709,,Fraction,,,
DE,FRT_Rail_Conv,Oil,1,2045,0.715666718,,Fraction,,,
DE,FRT_Rail_Conv,Biofuel,2,2045,0.858800061,,Fraction,,,
DE,FRT_Rail_Conv,Powerfuel,3,2045,0.715666718,,Fraction,,,
DE,FRT_Rail_Electric,Power,1,2045,0.362738799,,Fraction,,,
DE,FRT_Road_OH,Power,1,2045,0.368646079,,Fraction,,,
DE,FRT_Road_BEV,Power,1,2045,2.76772926,,Fraction,,,
DE,FRT_Road_H2,H2,1,2045,2.731630102,,Fraction,,,
DE,FRT_Road_ICE,Oil,1,2045,2.922858542,,Fraction,,,
DE,FRT_Road_ICE,Biofuel,2,2045,3.501258822,,Fraction,,,
DE,FRT_Road_ICE,Powerfuel,3,2045,2.922858542,,Fraction,,,
DE,FRT_Road_PHEV,Power,1,2045,0.533279559,,Fraction,,,
DE,FRT_Road_PHEV,Oil,1,2045,2.318773999,,Fraction,,,
DE,FRT_Road_PHEV,Power,2,2045,0.639935471,,Fraction,,,
DE,FRT_Road_PHEV,Biofuel,2,2045,3.729106286,,Fraction,,,
DE,FRT_Road_PHEV,Power,3,2045,0.533279559,,Fraction,,,
DE,FRT_Road_PHEV,Powerfuel,3,2045,2.318773999,,Fraction,,,
DE,FRT_Ship_Bio,Biofuel,1,2045,0.549610252,,Fraction,,,
DE,FRT_Ship_Conv,Oil,1,2045,0.458008543,,Fraction,,,
DE,FRT_Ship_Conv,Powerfuel,2,2045,0.458008543,,Fraction,,,
DE,P_Coal_Hardcoal,Hardcoal,1,2045,2.002582257,,Fraction,,,
DE,P_Coal_Lignite,Lignite,1,2045,2.086235345,,Fraction,,,
DE,P_Gas,Gas_Natural,1,2045,1.577959184,,Fraction,,,
DE,P_Nuclear,Nuclear,1,2045,2.330223518,,Fraction,,,
DE,P_Oil,Oil,1,2045,2.571643394,,Fraction,,,
DE,P_Biomass,Biomass,1,2045,2.316519779,,Fraction,,,
DE,PSNG_Air_Bio,Biofuel,1,2045,1.638876297,,Fraction,,,
DE,PSNG_Air_Conv,Oil,1,2045,1.102869912,,Fraction,,,
DE,PSNG_Air_Conv,Powerfuel,2,2045,1.102869912,,Fraction,,,
DE,PSNG_Air_H2,H2,1,2045,1.145883879,,Fraction,,,
DE,PSNG_Rail_Conv,Oil,1,2045,0.570182392,,Fraction,,,
DE,PSNG_Rail_Conv,Biofuel,2,2045,0.68421887,,Fraction,,,
DE,PSNG_Rail_Conv,Powerfuel,3,2045,0.570182392,,Fraction,,,
DE,PSNG_Rail_Electric,Power,1,2045,0.290433673,,Fraction,,,
DE,PSNG_Road_BEV,Power,1,2045,0.281048363,,Fraction,,,
DE,PSNG_Road_H2,H2,1,2045,0.290863946,,Fraction,,,
DE,PSNG_Road_ICE,Oil,1,2045,1.117220136,,Fraction,,,
DE,PSNG_Road_ICE,Biofuel,2,2045,1.690029714,,Fraction,,,
DE,PSNG_Road_ICE,Powerfuel,3,2045,1.117220136,,Fraction,,,
DE,PSNG_Road_PHEV,Power,1,2045,0.113391939,,Fraction,,,
DE,PSNG_Road_PHEV,Oil,1,2045,0.486482794,,Fraction,,,
DE,PSNG_Road_PHEV,Power,2,2045,0.136070327,,Fraction,,,
DE,PSNG_Road_PHEV,Biofuel,2,2045,0.583779352,,Fraction,,,
DE,PSNG_Road_PHEV,Power,3,2045,0.113391939,,Fraction,,,
DE,PSNG_Road_PHEV,Powerfuel,3,2045,0.486482794,,Fraction,,,
DE,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,4,2045,3.889795918,,Fraction,,,
DE,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,4,2045,3.889795918,,Fraction,,,
DE,X_Electrolysis,Power,1,2045,1.208839434,,Fraction,,,
DE,X_Fuel_Cell,H2,1,2045,1.749019608,,Fraction,,,
DE,X_Fuel_Cell,H2,2,2045,2.169387755,,Fraction,,,
DE,X_Methanation,H2,1,2045,1.273845494,,Fraction,,,
DE,X_Methanation,Biomass,2,2045,1.457152757,,Fraction,,,
DE,CHP_Biomass_CCS,Biomass,1,2045,2.654451346,,Fraction,,,
DE,P_Biomass_CCS,Biomass,1,2045,2.421804511,,Fraction,,,
DE,CHP_Gas,Gas_Bio,2,2045,1.577959184,,Fraction,,,
DE,HHT_Gas,Gas_Bio,2,2045,1.107029478,,Fraction,,,
DE,HLT_Gas,Gas_Bio,2,2045,1.107029478,,Fraction,,,
DE,P_Gas,Gas_Bio,2,2045,1.577959184,,Fraction,,,
DE,CHP_Gas,Gas_Synth,3,2045,1.577959184,,Fraction,,,
DE,HHT_Gas,Gas_Synth,3,2045,1.107029478,,Fraction,,,
DE,HLT_Gas,Gas_Synth,3,2045,1.107029478,,Fraction,,,
DE,P_Gas,Gas_Synth,3,2045,1.577959184,,Fraction,,,
DE,HLR_Gas_Boiler,Gas_Natural,1,2045,1.107029478,,Fraction,,,
DE,HLR_Gas_Boiler,Gas_Bio,2,2045,1.107029478,,Fraction,,,
DE,HLR_Gas_Boiler,Gas_Synth,3,2045,1.107029478,,Fraction,,,
DE,HLR_Gas_CHP,Gas_Natural,1,2045,1.211448482,,Fraction,,,
DE,HLR_Gas_CHP,Gas_Bio,2,2045,1.211448482,,Fraction,,,
DE,HLR_Gas_CHP,Gas_Synth,3,2045,1.211448482,,Fraction,,,
DE,HLR_Biomass,Biomass,1,2045,1.217857143,,Fraction,,,
DE,HLR_Biomass_CHP,Biomass,1,2045,1.469230769,,Fraction,,,
DE,HLR_Hardcoal,Hardcoal,1,2045,1.321088435,,Fraction,,,
DE,HLR_Lignite,Lignite,1,2045,1.321088435,,Fraction,,,
DE,HLR_Hardcoal_CHP,Hardcoal,1,2045,1.642176871,,Fraction,,,
DE,HLR_Lignite_CHP,Lignite,1,2045,1.642176871,,Fraction,,,
DE,HLR_Direct_Electric,Power,1,2045,1.004379038,,Fraction,,,
DE,HLR_Solar_Thermal,Area_Rooftop_Residential,1,2045,0.144505826,,Fraction,,,
DE,HLR_Heatpump_Aerial,Power,1,2045,0.29087963,,Fraction,,,
DE,HLR_Heatpump_Ground,Power,1,2045,0.218073271,,Fraction,,,
DE,HLR_Oil_Boiler,Oil,1,2045,1.169987995,,Fraction,,,
DE,HLI_Gas_Boiler,Gas_Natural,1,2045,1.107029478,,Fraction,,,
DE,HLI_Gas_Boiler,Gas_Bio,2,2045,1.107029478,,Fraction,,,
DE,HLI_Gas_Boiler,Gas_Synth,3,2045,1.107029478,,Fraction,,,
DE,HLI_Gas_CHP,Gas_Natural,1,2045,1.211448482,,Fraction,,,
DE,HLI_Gas_CHP,Gas_Bio,2,2045,1.211448482,,Fraction,,,
DE,HLI_Gas_CHP,Gas_Synth,3,2045,1.211448482,,Fraction,,,
DE,HLI_Biomass,Biomass,1,2045,1.217857143,,Fraction,,,
DE,HLI_Biomass_CHP,Biomass,1,2045,1.469230769,,Fraction,,,
DE,HLI_Hardcoal,Hardcoal,1,2045,1.321088435,,Fraction,,,
DE,HLI_Lignite,Lignite,1,2045,1.321088435,,Fraction,,,
DE,HLI_Hardcoal_CHP,Hardcoal,1,2045,1.642176871,,Fraction,,,
DE,HLI_Lignite_CHP,Lignite,1,2045,1.642176871,,Fraction,,,
DE,HLI_Direct_Electric,Power,1,2045,1.008802309,,Fraction,,,
DE,HLI_Solar_Thermal,Area_Rooftop_Commercial,1,2045,0.144505826,,Fraction,,,
DE,HLI_Fuelcell,H2,1,2045,1.749019608,,Fraction,,,
DE,HLI_Fuelcell,H2,2,2045,2.169387755,,Fraction,,,
DE,HLI_Oil_Boiler,Oil,1,2045,1.169987995,,Fraction,,,
DE,HLI_Oil_CHP,Oil,1,2045,1.338444567,,Fraction,,,
DE,HMI_Gas,Gas_Natural,1,2045,1.095267997,,Fraction,,,
DE,HMI_Gas,Gas_Bio,2,2045,1.095267997,,Fraction,,,
DE,HMI_Gas,Gas_Synth,3,2045,1.095267997,,Fraction,,,
DE,HMI_H2,H2,1,2045,1.077102489,,Fraction,,,
DE,HMI_Biomass,Biomass,1,2045,1.311506141,,Fraction,,,
DE,HMI_HardCoal,Hardcoal,1,2045,1.401066507,,Fraction,,,
DE,HMI_Steam_Electric,Power,1,2045,1.026951399,,Fraction,,,
DE,HMI_Oil,Oil,1,2045,1.652390789,,Fraction,,,
DE,HHI_BF_BOF,Hardcoal,1,2045,2.046249789,,Fraction,,,
DE,HHI_BF_BOF,Hardcoal,2,2045,1.459400248,,Fraction,,,
DE,HHI_BF_BOF,Gas_Natural,2,2045,0.355666388,,Fraction,,,
DE,HHI_BF_BOF,Hardcoal,3,2045,1.459400248,,Fraction,,,
DE,HHI_BF_BOF,Gas_Synth,3,2045,0.355666388,,Fraction,,,
DE,HHI_BF_BOF,Hardcoal,4,2045,1.459400248,,Fraction,,,
DE,HHI_BF_BOF,Gas_Bio,4,2045,0.355666388,,Fraction,,,
DE,HHI_DRI_EAF,Power,1,2045,0.351293957,,Fraction,,,
DE,HHI_DRI_EAF,Gas_Natural,1,2045,2.075391426,,Fraction,,,
DE,HHI_DRI_EAF,Power,2,2045,0.351293957,,Fraction,,,
DE,HHI_DRI_EAF,Gas_Synth,2,2045,2.075391426,,Fraction,,,
DE,HHI_DRI_EAF,Power,3,2045,0.351293957,,Fraction,,,
DE,HHI_DRI_EAF,Gas_Bio,3,2045,2.075391426,,Fraction,,,
DE,HHI_Scrap_EAF,Power,1,2045,1.314188533,,Fraction,,,
DE,HHI_H2DRI_EAF,Power,1,2045,0.845301083,,Fraction,,,
DE,HHI_H2DRI_EAF,H2,1,2045,1.755759517,,Fraction,,,
DE,HHI_Molten_Electrolysis,Power,1,2045,1.217857143,,Fraction,,,
DE,HHI_Bio_BF_BOF,Biomass,1,2045,1.77198198,,Fraction,,,
DE,HHI_Bio_BF_BOF,Gas_Natural,1,2045,0.454150925,,Fraction,,,
DE,HHI_Bio_BF_BOF,Biomass,2,2045,1.77198198,,Fraction,,,
DE,HHI_Bio_BF_BOF,Gas_Synth,2,2045,0.454150925,,Fraction,,,
DE,HHI_Bio_BF_BOF,Biomass,3,2045,1.77198198,,Fraction,,,
DE,HHI_Bio_BF_BOF,Gas_Bio,3,2045,0.454150925,,Fraction,,,
DE,HHI_BF_BOF_CCS,Hardcoal,1,2045,2.046249789,,Fraction,,,
DE,HHI_BF_BOF_CCS,Hardcoal,2,2045,1.459400248,,Fraction,,,
DE,HHI_BF_BOF_CCS,Gas_Natural,2,2045,0.355666388,,Fraction,,,
DE,HHI_BF_BOF_CCS,Hardcoal,3,2045,1.459400248,,Fraction,,,
DE,HHI_BF_BOF_CCS,Gas_Synth,3,2045,0.355666388,,Fraction,,,
DE,HHI_BF_BOF_CCS,Hardcoal,4,2045,1.459400248,,Fraction,,,
DE,HHI_BF_BOF_CCS,Gas_Bio,4,2045,0.355666388,,Fraction,,,
DE,HHI_DRI_EAF_CCS,Power,1,2045,0.351293957,,Fraction,,,
DE,HHI_DRI_EAF_CCS,Gas_Natural,1,2045,2.075391426,,Fraction,,,
DE,HLI_Biomass_CHP_CCS,Biomass,1,2045,1.469230769,,Fraction,,,
DE,HLI_Hardcoal_CHP_CCS,Hardcoal,1,2045,1.642176871,,Fraction,,,
DE,HLI_Lignite_CHP_CCS,Lignite,1,2045,1.642176871,,Fraction,,,
DE,HLR_Biomass_CHP_CCS,Biomass,1,2045,1.469230769,,Fraction,,,
DE,HLR_Hardcoal_CHP_CCS,Hardcoal,1,2045,1.642176871,,Fraction,,,
DE,HLR_Lignite_CHP_CCS,Lignite,1,2045,1.642176871,,Fraction,,,
DE,HMI_Gas_CCS,Gas_Natural,1,2045,1.095267997,,Fraction,,,
DE,HMI_HardCoal_CCS,Hardcoal,1,2045,1.401066507,,Fraction,,,
DE,P_Coal_Hardcoal_CCS,Hardcoal,1,2045,2.571643394,,Fraction,,,
DE,P_Coal_Lignite_CCS,Lignite,1,2045,2.64015444,,Fraction,,,
DE,P_Gas_CCS,Gas_Natural,1,2045,1.820559335,,Fraction,,,
DE,P_Gas_CCS,Gas_Bio,2,2045,1.820559335,,Fraction,,,
DE,P_Gas_CCS,Gas_Synth,3,2045,1.820559335,,Fraction,,,
DE,X_SMR,Gas_Natural,1,2045,1.363847317,,Fraction,,,
DE,X_SMR,Heat_Medium_Industrial,1,2045,0.241677682,,Fraction,,,
DE,X_ATR_CCS,Gas_Natural,1,2045,1.2,,Fraction,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 22 GHR + ATR + CO2 capture large size centralized,01.02.2024,Stian Backe <stian.backe@sintef.no>
DE,X_ATR_CCS,Power,1,2045,0.05,,Fraction,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 22 GHR + ATR + CO2 capture large size centralized,01.02.2024,Stian Backe <stian.backe@sintef.no>
DE,HLR_H2_Boiler,H2,1,2045,1.077522438,,Fraction,,,
DE,HLI_H2_Boiler,H2,1,2045,1.077522438,,Fraction,,,
DE,X_Biofuel,Biomass,1,2045,1.291052532,,Fraction,,,
DE,X_Powerfuel,H2,1,2045,1.612536443,,Fraction,,,
DE,X_Powerfuel,Power,1,2045,0.222303207,,Fraction,,,
DE,X_Powerfuel,Gas_Synth,2,2045,1.669387755,,Fraction,,,
DE,X_Gasifier,LH2,4,2045,1.0,,Fraction,,,
DE,X_Gasifier,LSG,3,2045,1.0,,Fraction,,,
DE,X_Gasifier,LBG,2,2045,1.0,,Fraction,,,
DE,X_Gasifier,LNG,1,2045,1.0,,Fraction,,,
DE,X_Liquifier,H2,4,2045,1.0,,Fraction,,,
DE,X_Liquifier,Gas_Synth,3,2045,1.0,,Fraction,,,
DE,X_Liquifier,Gas_Bio,2,2045,1.0,,Fraction,,,
DE,X_Liquifier,Gas_Natural,1,2045,1.0,,Fraction,,,
DE,FRT_Road_LNG,LNG,1,2045,0.578578286,,Fraction,,,
DE,FRT_Ship_LNG,LNG,1,2045,0.100295017,,Fraction,,,
DE,PSNG_Road_LNG,LNG,1,2045,0.659017143,,Fraction,,,
DE,P_H2_OCGT,H2,1,2045,1.952834467,,Fraction,,,
DE,X_DAC_LT,Air,1,2045,1.0,,Fraction,,,
DE,X_DAC_LT,Power,1,2045,0.58608,,Fraction,,,
DE,X_DAC_LT,Heat_Low_Industrial,1,2045,3.789504,,Fraction,,,
DE,X_DAC_HT,Air,1,2045,1.0,,Fraction,,,
DE,X_DAC_HT,Power,1,2045,4.265979429,,Fraction,,,
DE,Z_ETS_Buy,ETS,1,2045,1.0,,Fraction,,,
DE,Z_ETS_Sell,ETS_Source,1,2045,1.0,,Fraction,,,
DE,CHP_Biomass_Solid,Biomass,1,2045,2.89017341,,Fraction,,,
DE,CHP_Coal_Hardcoal,Hardcoal,1,2045,2.652519894,,Fraction,,,
DE,CHP_Coal_Lignite,Lignite,1,2045,2.824858757,,Fraction,,,
DE,CHP_Gas_CCGT_Natural,Gas_Natural,1,2045,1.848428835,,Fraction,,,
DE,CHP_Gas_CCGT_Biogas,Gas_Bio,1,2045,1.848428835,,Fraction,,,
DE,CHP_Gas_CCGT_SynGas,Gas_Synth,1,2045,1.848428835,,Fraction,,,
DE,CHP_Biomass_Solid_CCS,Biomass,1,2045,3.034682081,,Fraction,,,
DE,CHP_Coal_Hardcoal_CCS,Hardcoal,1,2045,2.785145889,,Fraction,,,
DE,CHP_Coal_Lignite_CCS,Lignite,1,2045,2.966101695,,Fraction,,,
DE,CHP_Gas_CCGT_Natural_CCS,Gas_Natural,1,2045,1.940850277,,Fraction,,,
DE,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,1,2045,1.940850277,,Fraction,,,
DE,CHP_Biomass_Solid,Biomass,2,2045,3.571428571,,Fraction,,,
DE,CHP_Coal_Hardcoal,Hardcoal,2,2045,3.533568905,,Fraction,,,
DE,CHP_Coal_Lignite,Lignite,2,2045,3.759398496,,Fraction,,,
DE,CHP_Gas_CCGT_Natural,Gas_Natural,2,2045,2.008032129,,Fraction,,,
DE,CHP_Gas_CCGT_Biogas,Gas_Bio,2,2045,2.008032129,,Fraction,,,
DE,CHP_Gas_CCGT_SynGas,Gas_Synth,2,2045,2.008032129,,Fraction,,,
DE,CHP_Biomass_Solid_CCS,Biomass,2,2045,3.75,,Fraction,,,
DE,CHP_Coal_Hardcoal_CCS,Hardcoal,2,2045,3.71024735,,Fraction,,,
DE,CHP_Coal_Lignite_CCS,Lignite,2,2045,3.947368421,,Fraction,,,
DE,CHP_Gas_CCGT_Natural_CCS,Gas_Natural,2,2045,2.108433735,,Fraction,,,
DE,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,2,2045,2.108433735,,Fraction,,,
DE,CHP_Hydrogen_FuelCell,H2,2,2045,1.0,,Fraction,,,
DE,HLI_Convert_DH,Heat_District,1,2045,1.0,,Fraction,,,
DE,HLR_Convert_DH,Heat_District,1,2045,1.0,,Fraction,,,
DE,CHP_Oil,Oil,1,2045,2.824858757,,Fraction,,,
DE,CHP_Oil,Oil,2,2045,3.759398496,,Fraction,,,
DE,P_Gas_CCGT,Gas_Natural,1,2045,1.6,,Fraction,,,
DE,P_Gas_OCGT,Gas_Natural,1,2045,2.222222222,,Fraction,,,
DE,P_Gas_Engines,Gas_Natural,1,2045,2.564102564,,Fraction,,,
DE,P_Gas_CCGT,Gas_Bio,2,2045,1.6,,Fraction,,,
DE,P_Gas_OCGT,Gas_Bio,2,2045,2.222222222,,Fraction,,,
DE,P_Gas_Engines,Gas_Bio,2,2045,2.564102564,,Fraction,,,
DE,P_Gas_CCGT,Gas_Synth,3,2045,1.6,,Fraction,,,
