Region,Technology,Mode_of_operation,Year,Value,,Unit,Source,Updated at,Updated by
World,RES_PV_Utility_Opt,1,2025,0,,MEUR/PJ,PV fixed tilted Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_PV_Utility_Opt,1,2030,0,,MEUR/PJ,PV fixed tilted Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_PV_Utility_Opt,1,2035,0,,MEUR/PJ,PV fixed tilted Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_PV_Utility_Opt,1,2040,0,,MEUR/PJ,PV fixed tilted Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_PV_Utility_Opt,1,2045,0,,MEUR/PJ,PV fixed tilted Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_PV_Utility_Opt,1,2050,0,,MEUR/PJ,PV fixed tilted Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,RES_Residues,1,2018,3.982250211,,MEUR/PJ,,,
DE,RES_Residues,1,2020,3.601339321,,MEUR/PJ,,,
DE,RES_Residues,1,2025,3.817765963,,MEUR/PJ,,,
DE,RES_Residues,1,2030,4.034192605,,MEUR/PJ,,,
DE,RES_Residues,1,2035,4.250619247,,MEUR/PJ,,,
DE,RES_Residues,1,2040,4.467045888,,MEUR/PJ,,,
DE,RES_Residues,1,2045,4.68347253,,MEUR/PJ,,,
DE,RES_Residues,1,2050,4.899899172,,MEUR/PJ,,,
DE,RES_Roundwood,1,2018,14.68136063,,MEUR/PJ,,,
DE,RES_Roundwood,1,2020,13.27705657,,MEUR/PJ,,,
DE,RES_Roundwood,1,2025,14.0749566,,MEUR/PJ,,,
DE,RES_Roundwood,1,2030,14.87285664,,MEUR/PJ,,,
DE,RES_Roundwood,1,2035,15.67075667,,MEUR/PJ,,,
DE,RES_Roundwood,1,2040,16.46865671,,MEUR/PJ,,,
DE,RES_Roundwood,1,2045,17.26655674,,MEUR/PJ,,,
DE,RES_Roundwood,1,2050,18.06445677,,MEUR/PJ,,,
World,RES_Wind_Offshore_Deep,1,2018,0.010833333,,MEUR/PJ,Wind-offshore - deep waters distant from shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Wind_Offshore_Deep,1,2020,0.010833333,,MEUR/PJ,Wind-offshore - deep waters distant from shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Wind_Offshore_Deep,1,2025,0.010833333,,MEUR/PJ,Wind-offshore - deep waters distant from shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Wind_Offshore_Deep,1,2030,0.010833333,,MEUR/PJ,Wind-offshore - deep waters distant from shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Wind_Offshore_Deep,1,2035,0.010833333,,MEUR/PJ,Wind-offshore - deep waters distant from shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Wind_Offshore_Deep,1,2040,0.010833333,,MEUR/PJ,Wind-offshore - deep waters distant from shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Wind_Offshore_Deep,1,2045,0.010833333,,MEUR/PJ,Wind-offshore - deep waters distant from shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Wind_Offshore_Deep,1,2050,0.010833333,,MEUR/PJ,Wind-offshore - deep waters distant from shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Wind_Offshore_Shallow,1,2018,0.010833333,,MEUR/PJ,Wind-offshore - shallow waters near- shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Wind_Offshore_Shallow,1,2020,0.010833333,,MEUR/PJ,Wind-offshore - shallow waters near- shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Wind_Offshore_Shallow,1,2025,0.010833333,,MEUR/PJ,Wind-offshore - shallow waters near- shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Wind_Offshore_Shallow,1,2030,0.010833333,,MEUR/PJ,Wind-offshore - shallow waters near- shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Wind_Offshore_Shallow,1,2035,0.010833333,,MEUR/PJ,Wind-offshore - shallow waters near- shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Wind_Offshore_Shallow,1,2040,0.010833333,,MEUR/PJ,Wind-offshore - shallow waters near- shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Wind_Offshore_Shallow,1,2045,0.010833333,,MEUR/PJ,Wind-offshore - shallow waters near- shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Wind_Offshore_Shallow,1,2050,0.010833333,,MEUR/PJ,Wind-offshore - shallow waters near- shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Wind_Offshore_Transitional,1,2018,0.010833333,,MEUR/PJ,Wind-offshore - shallow waters distant from shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Wind_Offshore_Transitional,1,2020,0.010833333,,MEUR/PJ,Wind-offshore - shallow waters distant from shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Wind_Offshore_Transitional,1,2025,0.010833333,,MEUR/PJ,Wind-offshore - shallow waters distant from shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Wind_Offshore_Transitional,1,2030,0.010833333,,MEUR/PJ,Wind-offshore - shallow waters distant from shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Wind_Offshore_Transitional,1,2035,0.010833333,,MEUR/PJ,Wind-offshore - shallow waters distant from shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Wind_Offshore_Transitional,1,2040,0.010833333,,MEUR/PJ,Wind-offshore - shallow waters distant from shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Wind_Offshore_Transitional,1,2045,0.010833333,,MEUR/PJ,Wind-offshore - shallow waters distant from shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Wind_Offshore_Transitional,1,2050,0.010833333,,MEUR/PJ,Wind-offshore - shallow waters distant from shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
"World,RES_Wind_Onshore_Avg,1,2018,0.005,,MEUR/PJ,""Wind onshore - medium resource area, medium height Power&Heat"" EU Reference Scenario 2020""""",08.09.2023,"Luka Garibashvili <lukaga@stud.ntnu.no>""",,,,,,,
"World,RES_Wind_Onshore_Avg,1,2020,0.005,,MEUR/PJ,""Wind onshore - medium resource area, medium height Power&Heat"" EU Reference Scenario 2020""""",08.09.2023,"Luka Garibashvili <lukaga@stud.ntnu.no>""",,,,,,,
"World,RES_Wind_Onshore_Avg,1,2025,0.005,,MEUR/PJ,""Wind onshore - medium resource area, medium height Power&Heat"" EU Reference Scenario 2020""""",08.09.2023,"Luka Garibashvili <lukaga@stud.ntnu.no>""",,,,,,,
"World,RES_Wind_Onshore_Avg,1,2030,0.005,,MEUR/PJ,""Wind onshore - medium resource area, medium height Power&Heat"" EU Reference Scenario 2020""""",08.09.2023,"Luka Garibashvili <lukaga@stud.ntnu.no>""",,,,,,,
"World,RES_Wind_Onshore_Avg,1,2035,0.005,,MEUR/PJ,""Wind onshore - medium resource area, medium height Power&Heat"" EU Reference Scenario 2020""""",08.09.2023,"Luka Garibashvili <lukaga@stud.ntnu.no>""",,,,,,,
"World,RES_Wind_Onshore_Avg,1,2040,0.005,,MEUR/PJ,""Wind onshore - medium resource area, medium height Power&Heat"" EU Reference Scenario 2020""""",08.09.2023,"Luka Garibashvili <lukaga@stud.ntnu.no>""",,,,,,,
"World,RES_Wind_Onshore_Avg,1,2045,0.005,,MEUR/PJ,""Wind onshore - medium resource area, medium height Power&Heat"" EU Reference Scenario 2020""""",08.09.2023,"Luka Garibashvili <lukaga@stud.ntnu.no>""",,,,,,,
"World,RES_Wind_Onshore_Avg,1,2050,0.005,,MEUR/PJ,""Wind onshore - medium resource area, medium height Power&Heat"" EU Reference Scenario 2020""""",08.09.2023,"Luka Garibashvili <lukaga@stud.ntnu.no>""",,,,,,,
"World,RES_Wind_Onshore_Inf,1,2018,0.004166667,,MEUR/PJ,""Wind onshore - low resource area, high hub height Power&Heat"" EU Reference Scenario 2020""""",08.09.2023,"Luka Garibashvili <lukaga@stud.ntnu.no>""",,,,,,,
"World,RES_Wind_Onshore_Inf,1,2020,0.004166667,,MEUR/PJ,""Wind onshore - low resource area, high hub height Power&Heat"" EU Reference Scenario 2020""""",08.09.2023,"Luka Garibashvili <lukaga@stud.ntnu.no>""",,,,,,,
"World,RES_Wind_Onshore_Inf,1,2025,0.004166667,,MEUR/PJ,""Wind onshore - low resource area, high hub height Power&Heat"" EU Reference Scenario 2020""""",08.09.2023,"Luka Garibashvili <lukaga@stud.ntnu.no>""",,,,,,,
"World,RES_Wind_Onshore_Inf,1,2030,0.004166667,,MEUR/PJ,""Wind onshore - low resource area, high hub height Power&Heat"" EU Reference Scenario 2020""""",08.09.2023,"Luka Garibashvili <lukaga@stud.ntnu.no>""",,,,,,,
"World,RES_Wind_Onshore_Inf,1,2035,0.004166667,,MEUR/PJ,""Wind onshore - low resource area, high hub height Power&Heat"" EU Reference Scenario 2020""""",08.09.2023,"Luka Garibashvili <lukaga@stud.ntnu.no>""",,,,,,,
"World,RES_Wind_Onshore_Inf,1,2040,0.004166667,,MEUR/PJ,""Wind onshore - low resource area, high hub height Power&Heat"" EU Reference Scenario 2020""""",08.09.2023,"Luka Garibashvili <lukaga@stud.ntnu.no>""",,,,,,,
"World,RES_Wind_Onshore_Inf,1,2045,0.004166667,,MEUR/PJ,""Wind onshore - low resource area, high hub height Power&Heat"" EU Reference Scenario 2020""""",08.09.2023,"Luka Garibashvili <lukaga@stud.ntnu.no>""",,,,,,,
"World,RES_Wind_Onshore_Inf,1,2050,0.004166667,,MEUR/PJ,""Wind onshore - low resource area, high hub height Power&Heat"" EU Reference Scenario 2020""""",08.09.2023,"Luka Garibashvili <lukaga@stud.ntnu.no>""",,,,,,,
"World,RES_Wind_Onshore_Opt,1,2018,0.006388889,,MEUR/PJ,""Wind onshore - Very high resource area, low hub height Power&Heat"" EU Reference Scenario 2020""""",08.09.2023,"Luka Garibashvili <lukaga@stud.ntnu.no>""",,,,,,,
"World,RES_Wind_Onshore_Opt,1,2020,0.006388889,,MEUR/PJ,""Wind onshore - Very high resource area, low hub height Power&Heat"" EU Reference Scenario 2020""""",08.09.2023,"Luka Garibashvili <lukaga@stud.ntnu.no>""",,,,,,,
"World,RES_Wind_Onshore_Opt,1,2025,0.006388889,,MEUR/PJ,""Wind onshore - Very high resource area, low hub height Power&Heat"" EU Reference Scenario 2020""""",08.09.2023,"Luka Garibashvili <lukaga@stud.ntnu.no>""",,,,,,,
"World,RES_Wind_Onshore_Opt,1,2030,0.006388889,,MEUR/PJ,""Wind onshore - Very high resource area, low hub height Power&Heat"" EU Reference Scenario 2020""""",08.09.2023,"Luka Garibashvili <lukaga@stud.ntnu.no>""",,,,,,,
"World,RES_Wind_Onshore_Opt,1,2035,0.006388889,,MEUR/PJ,""Wind onshore - Very high resource area, low hub height Power&Heat"" EU Reference Scenario 2020""""",08.09.2023,"Luka Garibashvili <lukaga@stud.ntnu.no>""",,,,,,,
"World,RES_Wind_Onshore_Opt,1,2040,0.006388889,,MEUR/PJ,""Wind onshore - Very high resource area, low hub height Power&Heat"" EU Reference Scenario 2020""""",08.09.2023,"Luka Garibashvili <lukaga@stud.ntnu.no>""",,,,,,,
"World,RES_Wind_Onshore_Opt,1,2045,0.006388889,,MEUR/PJ,""Wind onshore - Very high resource area, low hub height Power&Heat"" EU Reference Scenario 2020""""",08.09.2023,"Luka Garibashvili <lukaga@stud.ntnu.no>""",,,,,,,
"World,RES_Wind_Onshore_Opt,1,2050,0.006388889,,MEUR/PJ,""Wind onshore - Very high resource area, low hub height Power&Heat"" EU Reference Scenario 2020""""",08.09.2023,"Luka Garibashvili <lukaga@stud.ntnu.no>""",,,,,,,
DE,RES_Wood,1,2018,3.58402519,,MEUR/PJ,,,
DE,RES_Wood,1,2020,3.241205389,,MEUR/PJ,,,
DE,RES_Wood,1,2025,3.435989366,,MEUR/PJ,,,
DE,RES_Wood,1,2030,3.630773344,,MEUR/PJ,,,
DE,RES_Wood,1,2035,3.825557322,,MEUR/PJ,,,
DE,RES_Wood,1,2040,4.0203413,,MEUR/PJ,,,
DE,RES_Wood,1,2045,4.215125277,,MEUR/PJ,,,
DE,RES_Wood,1,2050,4.409909255,,MEUR/PJ,,,
DE,X_DAC,1,2018,1.44,,MEUR/PJ,,,
DE,X_DAC,1,2020,1.152,,MEUR/PJ,,,
DE,X_DAC,1,2025,1.152,,MEUR/PJ,,,
DE,X_DAC,1,2030,1.152,,MEUR/PJ,,,
DE,X_DAC,1,2035,1.152,,MEUR/PJ,,,
DE,X_DAC,1,2040,1.152,,MEUR/PJ,,,
DE,X_DAC,1,2045,1.152,,MEUR/PJ,,,
DE,X_DAC,1,2050,1.152,,MEUR/PJ,,,
DE,X_DAC_HT,1,2018,1.44,,MEUR/PJ,,,
DE,X_DAC_HT,1,2020,1.152,,MEUR/PJ,,,
DE,X_DAC_HT,1,2025,1.152,,MEUR/PJ,,,
DE,X_DAC_HT,1,2030,1.152,,MEUR/PJ,,,
DE,X_DAC_HT,1,2035,1.152,,MEUR/PJ,,,
DE,X_DAC_HT,1,2040,1.152,,MEUR/PJ,,,
DE,X_DAC_HT,1,2045,1.152,,MEUR/PJ,,,
DE,X_DAC_HT,1,2050,1.152,,MEUR/PJ,,,
DE,X_DAC_LT,1,2018,1.44,,MEUR/PJ,,,
DE,X_DAC_LT,1,2020,1.152,,MEUR/PJ,,,
DE,X_DAC_LT,1,2025,1.152,,MEUR/PJ,,,
DE,X_DAC_LT,1,2030,1.152,,MEUR/PJ,,,
DE,X_DAC_LT,1,2035,1.152,,MEUR/PJ,,,
DE,X_DAC_LT,1,2040,1.152,,MEUR/PJ,,,
DE,X_DAC_LT,1,2045,1.152,,MEUR/PJ,,,
DE,X_DAC_LT,1,2050,1.152,,MEUR/PJ,,,
DE,X_Electrolysis,1,2018,0.001,,MEUR/PJ,,,
DE,X_Electrolysis,1,2020,0.00065,,MEUR/PJ,,,
DE,X_Electrolysis,1,2025,0.00065,,MEUR/PJ,,,
DE,X_Electrolysis,1,2030,0.00065,,MEUR/PJ,,,
DE,X_Electrolysis,1,2035,0.00065,,MEUR/PJ,,,
DE,X_Electrolysis,1,2040,0.00065,,MEUR/PJ,,,
DE,X_Electrolysis,1,2045,0.00065,,MEUR/PJ,,,
DE,X_Electrolysis,1,2050,0.00065,,MEUR/PJ,,,
World,X_Electrolysis,1,2018,0.001,,MEUR/PJ,,,
World,X_Electrolysis,1,2020,0.001,,MEUR/PJ,,,
World,X_Electrolysis,1,2025,0.001,,MEUR/PJ,,,
World,X_Electrolysis,1,2030,0.001,,MEUR/PJ,,,
World,X_Electrolysis,1,2035,0.001,,MEUR/PJ,,,
World,X_Electrolysis,1,2040,0.001,,MEUR/PJ,,,
World,X_Electrolysis,1,2045,0.001,,MEUR/PJ,,,
World,X_Electrolysis,1,2050,0.001,,MEUR/PJ,,,
DE,X_Fuel_Cell,1,2018,11.11111112,,MEUR/PJ,,,
DE,X_Fuel_Cell,2,2018,11.11111112,,MEUR/PJ,,,
DE,X_Fuel_Cell,1,2020,4.513888893,,MEUR/PJ,,,
DE,X_Fuel_Cell,2,2020,4.513888893,,MEUR/PJ,,,
DE,X_Fuel_Cell,1,2025,4.333333337,,MEUR/PJ,,,
DE,X_Fuel_Cell,2,2025,4.333333337,,MEUR/PJ,,,
DE,X_Fuel_Cell,1,2030,4.152777781,,MEUR/PJ,,,
DE,X_Fuel_Cell,2,2030,4.152777781,,MEUR/PJ,,,
DE,X_Fuel_Cell,1,2035,3.520833336,,MEUR/PJ,,,
DE,X_Fuel_Cell,2,2035,3.520833336,,MEUR/PJ,,,
DE,X_Fuel_Cell,1,2040,2.888888891,,MEUR/PJ,,,
DE,X_Fuel_Cell,2,2040,2.888888891,,MEUR/PJ,,,
DE,X_Fuel_Cell,1,2045,2.888888891,,MEUR/PJ,,,
DE,X_Fuel_Cell,2,2045,2.888888891,,MEUR/PJ,,,
DE,X_Fuel_Cell,1,2050,2.888888891,,MEUR/PJ,,,
DE,X_Fuel_Cell,2,2050,2.888888891,,MEUR/PJ,,,
World,X_Fuel_Cell,1,2018,11.11111112,,MEUR/PJ,,,
World,X_Fuel_Cell,2,2018,11.11111112,,MEUR/PJ,,,
World,X_Fuel_Cell,1,2020,6.94444445,,MEUR/PJ,,,
World,X_Fuel_Cell,2,2020,6.94444445,,MEUR/PJ,,,
World,X_Fuel_Cell,1,2025,6.666666672,,MEUR/PJ,,,
World,X_Fuel_Cell,2,2025,6.666666672,,MEUR/PJ,,,
World,X_Fuel_Cell,1,2030,6.388888894,,MEUR/PJ,,,
World,X_Fuel_Cell,2,2030,6.388888894,,MEUR/PJ,,,
World,X_Fuel_Cell,1,2035,5.416666671,,MEUR/PJ,,,
World,X_Fuel_Cell,2,2035,5.416666671,,MEUR/PJ,,,
World,X_Fuel_Cell,1,2040,4.444444448,,MEUR/PJ,,,
World,X_Fuel_Cell,2,2040,4.444444448,,MEUR/PJ,,,
World,X_Fuel_Cell,1,2045,4.444444448,,MEUR/PJ,,,
World,X_Fuel_Cell,2,2045,4.444444448,,MEUR/PJ,,,
World,X_Fuel_Cell,1,2050,4.444444448,,MEUR/PJ,,,
World,X_Fuel_Cell,2,2050,4.444444448,,MEUR/PJ,,,
DE,X_Methanation,1,2018,0.416666667,,MEUR/PJ,,,
DE,X_Methanation,2,2018,1.277777779,,MEUR/PJ,,,
DE,X_Methanation,1,2020,0.270833334,,MEUR/PJ,,,
DE,X_Methanation,2,2020,0.830555556,,MEUR/PJ,,,
DE,X_Methanation,1,2025,0.270833334,,MEUR/PJ,,,
DE,X_Methanation,2,2025,0.830555556,,MEUR/PJ,,,
DE,X_Methanation,1,2030,0.270833334,,MEUR/PJ,,,
DE,X_Methanation,2,2030,0.830555556,,MEUR/PJ,,,
DE,X_Methanation,1,2035,0.270833334,,MEUR/PJ,,,
DE,X_Methanation,2,2035,0.830555556,,MEUR/PJ,,,
DE,X_Methanation,1,2040,0.270833334,,MEUR/PJ,,,
DE,X_Methanation,2,2040,0.830555556,,MEUR/PJ,,,
DE,X_Methanation,1,2045,0.270833334,,MEUR/PJ,,,
DE,X_Methanation,2,2045,0.830555556,,MEUR/PJ,,,
DE,X_Methanation,1,2050,0.270833334,,MEUR/PJ,,,
DE,X_Methanation,2,2050,0.830555556,,MEUR/PJ,,,
World,X_Methanation,1,2018,0.416666667,,MEUR/PJ,,,
World,X_Methanation,2,2018,1.277777779,,MEUR/PJ,,,
World,X_Methanation,1,2020,0.416666667,,MEUR/PJ,,,
World,X_Methanation,2,2020,1.277777779,,MEUR/PJ,,,
World,X_Methanation,1,2025,0.416666667,,MEUR/PJ,,,
World,X_Methanation,2,2025,1.277777779,,MEUR/PJ,,,
World,X_Methanation,1,2030,0.416666667,,MEUR/PJ,,,
World,X_Methanation,2,2030,1.277777779,,MEUR/PJ,,,
World,X_Methanation,1,2035,0.416666667,,MEUR/PJ,,,
World,X_Methanation,2,2035,1.277777779,,MEUR/PJ,,,
World,X_Methanation,1,2040,0.416666667,,MEUR/PJ,,,
World,X_Methanation,2,2040,1.277777779,,MEUR/PJ,,,
World,X_Methanation,1,2045,0.416666667,,MEUR/PJ,,,
World,X_Methanation,2,2045,1.277777779,,MEUR/PJ,,,
World,X_Methanation,1,2050,0.416666667,,MEUR/PJ,,,
World,X_Methanation,2,2050,1.277777779,,MEUR/PJ,,,
DE,X_SMR_CCS,1,2018,1.44,,MEUR/PJ,,,
DE,X_SMR_CCS,1,2020,1.152,,MEUR/PJ,,,
DE,X_SMR_CCS,1,2025,1.152,,MEUR/PJ,,,
DE,X_SMR_CCS,1,2030,1.152,,MEUR/PJ,,,
DE,X_SMR_CCS,1,2035,1.152,,MEUR/PJ,,,
DE,X_SMR_CCS,1,2040,1.152,,MEUR/PJ,,,
DE,X_SMR_CCS,1,2045,1.152,,MEUR/PJ,,,
DE,X_SMR_CCS,1,2050,1.152,,MEUR/PJ,,,
DE,Z_Import_Gas,1,2018,4.674634037,,MEUR/PJ,,,
DE,Z_Import_Gas,1,2020,2.815016847,,MEUR/PJ,,,
DE,Z_Import_Gas,1,2025,6.909586807,,MEUR/PJ,,,
DE,Z_Import_Gas,1,2030,5.374123072,,MEUR/PJ,,,
DE,Z_Import_Gas,1,2035,4.568004611,,MEUR/PJ,,,
DE,Z_Import_Gas,1,2040,3.58588362,,MEUR/PJ,,,
DE,Z_Import_Gas,1,2045,2.779059805,,MEUR/PJ,,,
DE,Z_Import_Gas,1,2050,2.084294854,,MEUR/PJ,,,
DE,Z_Import_H2,1,2018,99,,MEUR/PJ,,,
DE,Z_Import_H2,1,2020,50,,MEUR/PJ,,,
DE,Z_Import_H2,1,2025,35,,MEUR/PJ,,,
DE,Z_Import_H2,1,2030,29,,MEUR/PJ,,,
DE,Z_Import_H2,1,2035,23,,MEUR/PJ,,,
DE,Z_Import_H2,1,2040,17,,MEUR/PJ,,,
DE,Z_Import_H2,1,2045,13.334,,MEUR/PJ,,,
DE,Z_Import_H2,1,2050,10.4177,,MEUR/PJ,,,
DE,Z_Import_Hardcoal,1,2018,2.404495595,,MEUR/PJ,,,
DE,Z_Import_Hardcoal,1,2020,1.885517618,,MEUR/PJ,,,
DE,Z_Import_Hardcoal,1,2025,2.361503336,,MEUR/PJ,,,
DE,Z_Import_Hardcoal,1,2030,1.750399092,,MEUR/PJ,,,
DE,Z_Import_Hardcoal,1,2035,1.312799319,,MEUR/PJ,,,
DE,Z_Import_Hardcoal,1,2040,0.984599489,,MEUR/PJ,,,
DE,Z_Import_Hardcoal,1,2045,0.738449617,,MEUR/PJ,,,
DE,Z_Import_Hardcoal,1,2050,0.553837213,,MEUR/PJ,,,
DE,Z_Import_LNG,1,2018,6.634719544,,MEUR/PJ,,,
DE,Z_Import_LNG,1,2020,3.995360309,,MEUR/PJ,,,
DE,Z_Import_LNG,1,2025,9.806793487,,MEUR/PJ,,,
DE,Z_Import_LNG,1,2030,7.627506045,,MEUR/PJ,,,
DE,Z_Import_LNG,1,2035,6.483380139,,MEUR/PJ,,,
DE,Z_Import_LNG,1,2040,5.089453409,,MEUR/PJ,,,
DE,Z_Import_LNG,1,2045,3.944326392,,MEUR/PJ,,,
DE,Z_Import_LNG,1,2050,2.958244794,,MEUR/PJ,,,
DE,Z_Import_Oil,1,2018,9.073529256,,MEUR/PJ,,,
DE,Z_Import_Oil,1,2020,6.132352836,,MEUR/PJ,,,
DE,Z_Import_Oil,1,2025,8.970588081,,MEUR/PJ,,,
DE,Z_Import_Oil,1,2030,8.411764561,,MEUR/PJ,,,
DE,Z_Import_Oil,1,2035,7.149999877,,MEUR/PJ,,,
DE,Z_Import_Oil,1,2040,5.719999902,,MEUR/PJ,,,
DE,Z_Import_Oil,1,2045,4.461599923,,MEUR/PJ,,,
DE,Z_Import_Oil,1,2050,3.346199942,,MEUR/PJ,,,
