Region,Region2,Fuel,Value,,Unit,Source,Updated at,Updated by
DE_RP,NL,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,NL,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,NL,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,NL,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,NL,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,NL,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,NL,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,NL,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,NL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,NL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,NL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,NL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,NL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,NL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,NL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,NL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,NL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,NL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,NL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,NL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,NL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,NL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,NL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,NL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,NL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,NL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,NL,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,NL,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,NL,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,NL,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,NL,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,NL,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,NL,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,NL,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,NL,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,NL,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,NL,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,NL,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,NL,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,NL,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,NL,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,NL,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,NL,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,NL,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,FR,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,FR,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,FR,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,FR,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,FR,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,FR,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,FR,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,FR,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,FR,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,FR,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,FR,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,FR,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,FR,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,FR,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,FR,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,FR,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,FR,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,FR,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,FR,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,FR,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,FR,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,FR,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,FR,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,FR,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,FR,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,FR,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,FR,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,FR,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,FR,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,FR,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,FR,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,FR,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,FR,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,FR,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,FR,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,FR,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,FR,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,FR,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,FR,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,FR,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,FR,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,FR,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,FR,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,FR,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,FR,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,FR,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,FR,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,FR,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,FR,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,FR,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,FR,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,FR,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,FR,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,FR,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,FR,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,FR,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,FR,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,FR,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,FR,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,FR,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,FR,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,FR,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,FR,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,FR,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,FR,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,FR,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,FR,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,FR,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,FR,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,FR,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,FR,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,FR,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,DK,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,DK,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,DK,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,DK,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,DK,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,DK,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,DK,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,DK,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,DK,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,DK,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,DK,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,DK,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,DK,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,DK,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,DK,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,DK,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,DK,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,DK,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,DK,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,DK,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,DK,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,DK,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,DK,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,DK,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,DK,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,DK,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,DK,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,DK,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,DK,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,DK,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,DK,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,DK,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,DK,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,DK,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,DK,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,DK,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,DK,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,DK,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,DK,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,DK,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,DK,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,DK,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,DK,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,DK,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,DK,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,DK,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,DK,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,DK,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,DK,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,DK,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,DK,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,DK,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,DK,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,DK,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,DK,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,DK,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,DK,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,DK,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,DK,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,DK,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,DK,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,DK,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,DK,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,DK,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,DK,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,DK,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,DK,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,DK,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,DK,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,DK,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,DK,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,DK,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,CZ,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,CZ,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,CZ,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,CZ,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,CZ,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,CZ,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,CZ,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,CZ,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,CZ,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,CZ,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,CZ,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,CZ,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,CZ,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,CZ,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
