Region,Region.1,Fuel,Value,,Unit,Source,Updated at,Updated by
FI,IT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,LT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,LU,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,LV,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,NL,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,NO,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,NONEU_Balkan,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,PL,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,PT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,RO,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,SE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,SI,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,SK,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,TR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,UK,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,AT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,BE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,BG,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,CH,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,CZ,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,DE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,DE_BW,ETS,537,,km,Own calulation of distance - see txt.file for more Info,19.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,DE_SL,ETS,426,,km,Own calulation of distance - see txt.file for more Info,19.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,DK,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,EE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,ES,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,FR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,GR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,HR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,HU,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,IE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,IT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,LT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,LU,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,LV,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,NL,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,NO,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,NONEU_Balkan,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,PL,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,PT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,RO,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,SE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,SI,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,SK,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,TR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,UK,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,AT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,BE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,BG,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,CH,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,CZ,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,DE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,DK,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,EE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,ES,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,FI,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,FR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,HR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,HU,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,IE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,IT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,LT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,LU,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,LV,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,NL,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,NO,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,NONEU_Balkan,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,PL,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,PT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,RO,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,SE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,SI,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,SK,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,TR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,UK,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,AT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,BE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,BG,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,CH,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,CZ,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,DE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,DK,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,EE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,ES,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,FI,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,FR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,GR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,HU,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,IE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,IT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,LT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,LU,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,LV,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,NL,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,NO,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,NONEU_Balkan,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,PL,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,PT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,RO,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,SE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,SI,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,SK,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,TR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,UK,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HU,AT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HU,BE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HU,BG,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HU,CH,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HU,CZ,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HU,DE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HU,DK,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HU,EE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HU,ES,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HU,FI,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HU,FR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HU,GR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HU,HR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HU,IE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HU,IT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HU,LT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HU,LU,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HU,LV,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HU,NL,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HU,NO,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HU,NONEU_Balkan,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HU,PL,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HU,PT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HU,RO,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HU,SE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HU,SI,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HU,SK,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HU,TR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HU,UK,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IE,AT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IE,BE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IE,BG,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IE,CH,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IE,CZ,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IE,DE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IE,DK,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IE,EE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IE,ES,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IE,FI,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IE,FR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IE,GR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IE,HR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IE,HU,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IE,IT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IE,LT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IE,LU,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IE,LV,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IE,NL,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IE,NO,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IE,NONEU_Balkan,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IE,PL,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IE,PT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IE,RO,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IE,SE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IE,SI,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IE,SK,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IE,TR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IE,UK,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IT,AT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IT,BE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IT,BG,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IT,CH,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IT,CZ,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IT,DE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IT,DK,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IT,EE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IT,ES,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IT,FI,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IT,FR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IT,GR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IT,HR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IT,HU,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IT,IE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IT,LT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IT,LU,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IT,LV,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IT,NL,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IT,NO,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IT,NONEU_Balkan,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IT,PL,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IT,PT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IT,RO,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IT,SE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IT,SI,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IT,SK,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IT,TR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
IT,UK,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
LT,AT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
LT,BE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
LT,BG,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
LT,CH,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
LT,CZ,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
LT,DE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
LT,DK,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
LT,EE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
LT,ES,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
LT,FI,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
LT,FR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
LT,GR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
LT,HR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
LT,HU,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
LT,IE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
LT,IT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
