Region,Technology,Year,Value,,Source,Updated at,Updated by
PL,P_Gas_CCGT,2020,0.7413,,,,
PL,P_Gas_OCGT,2020,0.117,,,,
PL,P_Nuclear,2020,0,,,,
PL,P_Oil,2020,1.3926492,,,,
PL,RES_Hydro_Large,2020,2.391,,,,
PL,RES_Hydro_Small,2020,0.959,,,,
PL,RES_PV_Utility_Avg,2020,0.496,,,,
PL,RES_Wind_Offshore_Transitional,2020,0,,,,
PL,RES_Wind_Onshore_Avg,2020,5.1,,,,
PL,X_Gasifier,2020,5,,,,
PT,CHP_Biomass_Solid,2020,0.572260599,,,,
PT,CHP_Gas_CCGT_Natural,2020,0.570165491,,,,
PT,CHP_Oil,2020,0.087254427,,,,
PT,D_PHS,2020,0,,,,
PT,HHI_BF_BOF,2020,0.3867,,,,
PT,HHI_DRI_EAF,2020,0.172,,,,
PT,HHI_Scrap_EAF,2020,0.2143,,,,
PT,HLI_Biomass,2020,2.6433,,,,
PT,HLI_Direct_Electric,2020,1.3715,,,,
PT,HLI_Gas_Boiler,2020,10.8,,,,
PT,HLI_Oil_Boiler,2020,2.332,,,,
PT,HLR_Biomass,2020,0.9349,,,,
PT,HLR_Direct_Electric,2020,1.4878,,,,
PT,HLR_Gas_Boiler,2020,8.7696,,,,
PT,HLR_Oil_Boiler,2020,0.7277,,,,
PT,HMI_Biomass,2020,0.0879,,,,
PT,HMI_Gas,2020,12.3488,,,,
PT,HMI_HardCoal,2020,0.0576,,,,
PT,HMI_Oil,2020,0.3152,,,,
PT,HMI_Steam_Electric,2020,0.0478,,,,
PT,P_Biomass,2020,0.613,,,,
PT,P_Coal_Hardcoal,2020,1.756,,,,
PT,P_Coal_Lignite,2020,0,,,,
PT,P_Gas,2020,3.817550438,,,,
PT,P_Gas_CCGT,2020,3.891952,,,,
PT,P_Gas_OCGT,2020,0,,,,
PT,P_Nuclear,2020,0,,,,
PT,P_Oil,2020,0.7911,,,,
PT,RES_Hydro_Large,2020,0,,,,
PT,RES_Hydro_Small,2020,4.373,,,,
PT,RES_PV_Utility_Avg,2020,0.66,,,,
PT,RES_Wind_Offshore_Transitional,2020,0,,,,
PT,RES_Wind_Onshore_Avg,2020,4.942,,,,
PT,X_Gasifier,2020,7.9,,,,
RO,CHP_Biomass_Solid,2020,0.091554357,,,,
RO,CHP_Coal_Hardcoal,2020,0.118505729,,,,
RO,CHP_Coal_Lignite,2020,0.260940163,,,,
RO,CHP_Gas_CCGT_Natural,2020,1.092529151,,,,
RO,CHP_Oil,2020,0.049319398,,,,
RO,D_PHS,2020,0,,,,
RO,HHI_BF_BOF,2020,4.1275,,,,
RO,HHI_DRI_EAF,2020,0.9298,,,,
RO,HHI_Scrap_EAF,2020,0.2864,,,,
RO,HLI_Biomass,2020,0.0778,,,,
RO,HLI_Direct_Electric,2020,0.0245,,,,
RO,HLI_Gas_Boiler,2020,1.7541,,,,
RO,HLI_Hardcoal,2020,0.0035,,,,
RO,HLI_Lignite,2020,0,,,,
RO,HLI_Oil_Boiler,2020,0.1395,,,,
RO,HLR_Biomass,2020,3.6058,,,,
RO,HLR_Direct_Electric,2020,0.2253,,,,
RO,HLR_Gas_Boiler,2020,19.4119,,,,
RO,HLR_Hardcoal,2020,0.0982,,,,
RO,HLR_Oil_Boiler,2020,0.3793,,,,
RO,HMI_Biomass,2020,0.2635,,,,
RO,HMI_Gas,2020,18.3351,,,,
RO,HMI_HardCoal,2020,0.5881,,,,
RO,HMI_Oil,2020,0.379,,,,
RO,HMI_Steam_Electric,2020,0.0204,,,,
RO,P_Biomass,2020,0.15,,,,
RO,P_Coal_Hardcoal,2020,0.463758554,,,,
RO,P_Coal_Lignite,2020,1.611797214,,,,
RO,P_Gas,2020,1.462663157,,,,
RO,P_Gas_CCGT,2020,0.832,,,,
RO,P_Gas_Engines,2020,0.6625,,,,
RO,P_Gas_OCGT,2020,0,,,,
RO,P_Nuclear,2020,1.3,,,,
RO,P_Oil,2020,1.0961376,,,,
RO,RES_Hydro_Large,2020,0,,,,
RO,RES_Hydro_Small,2020,6.3924025,,,,
RO,RES_PV_Utility_Avg,2020,2,,,,
RO,RES_Wind_Offshore_Transitional,2020,0.632,,,,
RO,RES_Wind_Onshore_Avg,2020,3.3,,,,
RS,D_PHS,2020,0.6,,,,
RS,P_Biomass,2020,0,,,,
RS,P_Coal_Hardcoal,2020,0,,,,
RS,P_Coal_Lignite,2020,2.291146938,,,,
RS,P_Gas,2020,0.223403665,,,,
RS,P_Nuclear,2020,0,,,,
RS,P_Oil,2020,0,,,,
RS,RES_PV_Utility_Avg,2020,0,,,,
RS,RES_Wind_Offshore_Transitional,2020,0,,,,
RS,RES_Wind_Onshore_Avg,2020,2.558,,,,
SE,CHP_Biomass_Solid,2020,1.9344313,,,,
SE,CHP_Coal_Hardcoal,2020,0.342059002,,,,
SE,CHP_Gas_CCGT_Natural,2020,0.144089266,,,,
SE,CHP_Oil,2020,0.016766919,,,,
SE,D_PHS,2020,0.43,,,,
SE,HHI_BF_BOF,2020,4.814,,,,
SE,HHI_DRI_EAF,2020,0.1337,,,,
SE,HHI_Scrap_EAF,2020,0.2732,,,,
SE,HLI_Biomass,2020,4.3249,,,,
SE,HLI_Direct_Electric,2020,0.1115,,,,
SE,HLI_Gas_Boiler,2020,12.5422,,,,
SE,HLI_Hardcoal,2020,0.0072,,,,
SE,HLI_Oil_Boiler,2020,0.3191,,,,
SE,HLR_Biomass,2020,1.2171,,,,
SE,HLR_Direct_Electric,2020,1.5485,,,,
SE,HLR_Gas_Boiler,2020,25.2879,,,,
SE,HLR_Oil_Boiler,2020,0.3052,,,,
SE,HMI_Biomass,2020,0.1799,,,,
SE,HMI_Gas,2020,14.3336,,,,
SE,HMI_Oil,2020,1.049,,,,
SE,HMI_Steam_Electric,2020,0.0316,,,,
SE,P_Biomass,2020,2.258468865,,,,
SE,P_Coal_Hardcoal,2020,0.075727804,,,,
SE,P_Coal_Lignite,2020,0,,,,
SE,P_Gas,2020,0.794906263,,,,
SE,P_Gas_CCGT,2020,1.488,,,,
SE,P_Gas_OCGT,2020,1.482,,,,
SE,P_Nuclear,2020,10,,,,
SE,P_Oil,2020,0.838665672,,,,
SE,RES_Hydro_Large,2020,4.98,,,,
SE,RES_Hydro_Large_Base,2020,4.55,,,,
SE,RES_Hydro_Small,2020,11.22,,,,
SE,RES_PV_Utility_Avg,2020,0.472,,,,
SE,RES_Wind_Offshore_Transitional,2020,0.2,,,,
SE,RES_Wind_Onshore_Avg,2020,7.407,,,,
SE,X_Gasifier,2020,1.1,,,,
SI,CHP_Biomass_Solid,2020,0.077016339,,,,
SI,CHP_Coal_Hardcoal,2020,0.189835267,,,,
SI,CHP_Gas_CCGT_Natural,2020,0.117103127,,,,
SI,CHP_Oil,2020,0.001229258,,,,
SI,D_PHS,2020,0.18,,,,
SI,HHI_BF_BOF,2020,0.6616,,,,
SI,HHI_DRI_EAF,2020,0.1115,,,,
SI,HHI_Scrap_EAF,2020,0.1082,,,,
SI,HLI_Biomass,2020,0.0283,,,,
SI,HLI_Direct_Electric,2020,0.0037,,,,
SI,HLI_Gas_Boiler,2020,0.6113,,,,
SI,HLI_Hardcoal,2020,0.0091,,,,
SI,HLI_Lignite,2020,0.0031,,,,
SI,HLI_Oil_Boiler,2020,0.0263,,,,
SI,HLR_Biomass,2020,0.5668,,,,
SI,HLR_Direct_Electric,2020,0.1635,,,,
SI,HLR_Gas_Boiler,2020,3.5897,,,,
SI,HLR_Oil_Boiler,2020,0.2772,,,,
SI,HMI_Biomass,2020,0.1243,,,,
SI,HMI_Gas,2020,1.8672,,,,
SI,HMI_Oil,2020,0.0364,,,,
SI,HMI_Steam_Electric,2020,0.0029,,,,
SI,P_Biomass,2020,0.057,,,,
SI,P_Coal_Hardcoal,2020,0.045564516,,,,
SI,P_Coal_Lignite,2020,0,,,,
SI,P_Gas,2020,0.081053823,,,,
SI,P_Gas_CCGT,2020,0,,,,
SI,P_Gas_OCGT,2020,0.35,,,,
SI,P_Nuclear,2020,0.696,,,,
SI,P_Oil,2020,0.201,,,,
SI,RES_Hydro_Large,2020,0.18,,,,
SI,RES_Hydro_Small,2020,1.073,,,,
SI,RES_PV_Utility_Avg,2020,0.104252208,,,,
SI,RES_Wind_Offshore_Transitional,2020,0.006,,,,
SI,RES_Wind_Onshore_Avg,2020,0,,,,
SI,X_Gasifier,2020,0,,,,
SK,CHP_Biomass_Solid,2020,0.546656417,,,,
SK,CHP_Coal_Hardcoal,2020,0.372584089,,,,
SK,CHP_Gas_CCGT_Natural,2020,0.483535651,,,,
SK,CHP_Oil,2020,0.246419661,,,,
SK,D_PHS,2020,0.96716,,,,
SK,HHI_BF_BOF,2020,6.4817,,,,
SK,HHI_DRI_EAF,2020,0.2447,,,,
SK,HHI_Scrap_EAF,2020,0.147,,,,
SK,HLI_Biomass,2020,0.2929,,,,
SK,HLI_Direct_Electric,2020,0.0459,,,,
SK,HLI_Gas_Boiler,2020,1.5784,,,,
SK,HLI_Hardcoal,2020,0,,,,
SK,HLI_Lignite,2020,0.0074,,,,
SK,HLI_Oil_Boiler,2020,0.0088,,,,
SK,HLR_Biomass,2020,0.0665,,,,
SK,HLR_Direct_Electric,2020,0.1566,,,,
SK,HLR_Gas_Boiler,2020,12.0172,,,,
SK,HLR_Hardcoal,2020,0.1547,,,,
SK,HLR_Oil_Boiler,2020,0.0223,,,,
SK,HMI_Biomass,2020,0.2167,,,,
SK,HMI_Gas,2020,7.0194,,,,
SK,HMI_HardCoal,2020,0.0211,,,,
SK,HMI_Oil,2020,0.0035,,,,
SK,HMI_Steam_Electric,2020,0.0038,,,,
SK,P_Biomass,2020,0.191840919,,,,
SK,P_Coal_Hardcoal,2020,0.106592179,,,,
SK,P_Coal_Lignite,2020,0.222,,,,
SK,P_Gas,2020,0.877522261,,,,
SK,P_Gas_CCGT,2020,0.788,,,,
SK,P_Gas_OCGT,2020,0.068,,,,
SK,P_Nuclear,2020,1.8239,,,,
SK,P_Oil,2020,0.487862595,,,,
SK,RES_Hydro_Large,2020,0.96716,,,,
SK,RES_Hydro_Small,2020,1.56805,,,,
SK,RES_PV_Utility_Avg,2020,0.516175102,,,,
SK,RES_Wind_Offshore_Transitional,2020,0,,,,
SK,RES_Wind_Onshore_Avg,2020,0.00314,,,,
TR,CHP_Coal_Hardcoal,2020,0.5529,,,,
TR,CHP_Gas_CCGT_Natural,2020,5.64614,,,,
TR,CHP_Oil,2020,0.464136,,,,
TR,HHI_BF_BOF,2020,19.3845,,,,
TR,HHI_DRI_EAF,2020,1.2053,,,,
TR,HHI_Scrap_EAF,2020,0.3025,,,,
TR,HLI_Direct_Electric,2020,0.0351,,,,
TR,HLI_Gas_Boiler,2020,14.7208,,,,
TR,HLI_Hardcoal,2020,0.3377,,,,
TR,HLI_Lignite,2020,0.8116,,,,
TR,HLI_Oil_Boiler,2020,0.252,,,,
TR,HLR_Biomass,2020,3.4189,,,,
TR,HLR_Gas_Boiler,2020,65.7883,,,,
TR,HLR_Hardcoal,2020,7.0002,,,,
TR,HLR_Oil_Boiler,2020,1.1739,,,,
TR,HMI_Gas,2020,43.8278,,,,
TR,HMI_HardCoal,2020,3.5339,,,,
TR,HMI_Oil,2020,0.7595,,,,
TR,HMI_Steam_Electric,2020,0.0303,,,,
TR,P_Biomass,2020,4.7,,,,
TR,P_Coal_Hardcoal,2020,8.431440926,,,,
TR,P_Coal_Lignite,2020,5.13375,,,,
TR,P_Gas,2020,19.10769231,,,,
TR,P_Gas_CCGT,2020,23.545867,,,,
TR,P_Gas_OCGT,2020,0.343388,,,,
TR,P_Oil,2020,0.4,,,,
TR,RES_Geothermal,2020,0.6,,,,
TR,RES_Hydro_Large,2020,19.1,,,,
TR,RES_Hydro_Small,2020,6.8,,,,
TR,RES_PV_Utility_Avg,2020,0.2,,,,
TR,RES_Wind_Onshore_Avg,2020,7.4,,,,
UK,CHP_Biomass_Solid,2020,0.459657513,,,,
UK,CHP_Coal_Hardcoal,2020,0.102481789,,,,
UK,CHP_Gas_CCGT_Natural,2020,3.438707835,,,,
UK,CHP_Oil,2020,0.526405372,,,,
UK,D_PHS,2020,2.744,,,,
UK,HHI_BF_BOF,2020,9.8653,,,,
UK,HHI_DRI_EAF,2020,1.6474,,,,
UK,HHI_Scrap_EAF,2020,0.3759,,,,
UK,HLI_Biomass,2020,0.2347,,,,
UK,HLI_Direct_Electric,2020,0.0891,,,,
UK,HLI_Gas_Boiler,2020,11.7845,,,,
UK,HLI_Hardcoal,2020,0.186,,,,
UK,HLI_Oil_Boiler,2020,0.8424,,,,
UK,HLR_Biomass,2020,5.2734,,,,
UK,HLR_Gas_Boiler,2020,89.2701,,,,
UK,HLR_Hardcoal,2020,1.7584,,,,
UK,HLR_Oil_Boiler,2020,10.5433,,,,
UK,HMI_Biomass,2020,0.3853,,,,
UK,HMI_Gas,2020,63.4212,,,,
UK,HMI_HardCoal,2020,1.0124,,,,
UK,HMI_Oil,2020,6.4124,,,,
UK,HMI_Steam_Electric,2020,0.1015,,,,
UK,P_Biomass,2020,4.5925,,,,
UK,P_Coal_Hardcoal,2020,6.108648167,,,,
UK,P_Coal_Lignite,2020,0,,,,
UK,P_Gas,2020,34.583,,,,
UK,P_Gas_CCGT,2020,27.144,,,,
UK,P_Gas_Engines,2020,0.483,,,,
UK,P_Gas_OCGT,2020,2.33917,,,,
UK,P_Nuclear,2020,9.261,,,,
UK,P_Oil,2020,2.867479686,,,,
UK,RES_Hydro_Large,2020,0,,,,
UK,RES_Hydro_Small,2020,1.9,,,,
UK,RES_PV_Utility_Avg,2020,12.962,,,,
UK,RES_Wind_Offshore_Transitional,2020,8.2,,,,
UK,RES_Wind_Onshore_Avg,2020,12.8,,,,
UK,X_Gasifier,2020,48.1,,,,
AL,D_PHS,2025,1.66,,,,
AL,P_Biomass,2025,0,,,,
AL,P_Coal_Hardcoal,2025,0,,,,
AL,P_Coal_Lignite,2025,0,,,,
AL,P_Nuclear,2025,0,,,,
AL,P_Oil,2025,0,,,,
AL,RES_PV_Utility_Avg,2025,0,,,,
AL,RES_Wind_Offshore_Transitional,2025,0,,,,
AL,RES_Wind_Onshore_Avg,2025,0,,,,
AT,CHP_Biomass_Solid,2025,0.584705737,,,,
AT,CHP_Coal_Hardcoal,2025,0.108924483,,,,
AT,CHP_Gas_CCGT_Natural,2025,0.993102577,,,,
AT,CHP_Oil,2025,0.105675978,,,,
AT,D_PHS,2025,3.175,,,,
AT,HHI_BF_BOF,2025,5.3556,,,,
AT,HHI_DRI_EAF,2025,0.568,,,,
AT,HHI_Scrap_EAF,2025,0.1278,,,,
AT,HLI_Biomass,2025,0.6303,,,,
AT,HLI_Direct_Electric,2025,0.0307,,,,
AT,HLI_Gas_Boiler,2025,4.1954,,,,
AT,HLI_Hardcoal,2025,0.0386,,,,
AT,HLI_Oil_Boiler,2025,0.1967,,,,
AT,HLR_Biomass,2025,1.4465,,,,
AT,HLR_Direct_Electric,2025,0.4134,,,,
AT,HLR_Gas_Boiler,2025,15.2222,,,,
AT,HLR_Gas_CHP,2025,2,,,,
AT,HLR_Hardcoal,2025,0.0136,,,,
AT,HLR_Oil_Boiler,2025,1.0454,,,,
AT,HMI_Biomass,2025,0.6368,,,,
AT,HMI_Gas,2025,11.8829,,,,
AT,HMI_HardCoal,2025,0.0914,,,,
AT,HMI_Oil,2025,0.1209,,,,
AT,HMI_Steam_Electric,2025,0.0078,,,,
AT,P_Biomass,2025,0.69,,,,
AT,P_Coal_Hardcoal,2025,0.0114648,,,,
AT,P_Coal_Lignite,2025,0,,,,
AT,P_Gas,2025,4.14727954,,,,
AT,P_Gas_CCGT,2025,1.958018222,,,,
AT,P_Gas_Engines,2025,0.244,,,,
AT,P_Gas_OCGT,2025,0.436030721,,,,
AT,P_Nuclear,2025,0,,,,
AT,P_Oil,2025,0.213552953,,,,
AT,RES_Hydro_Large,2025,7.846,,,,
AT,RES_Hydro_Large_Base,2025,4.671,,,,
AT,RES_Hydro_Small,2025,6.014,,,,
AT,RES_PV_Utility_Avg,2025,1.438,,,,
AT,RES_Wind_Offshore_Transitional,2025,0,,,,
AT,RES_Wind_Onshore_Avg,2025,3.045,,,,
BA,D_PHS,2025,0.933,,,,
BA,P_Biomass,2025,0,,,,
BA,P_Coal_Hardcoal,2025,0,,,,
BA,P_Coal_Lignite,2025,0,,,,
BA,P_Nuclear,2025,0,,,,
BA,P_Oil,2025,0,,,,
BA,RES_PV_Utility_Avg,2025,0,,,,
BA,RES_Wind_Offshore_Transitional,2025,0,,,,
BA,RES_Wind_Onshore_Avg,2025,0.19,,,,
BE,CHP_Biomass_Solid,2025,0.410031387,,,,
BE,CHP_Coal_Hardcoal,2025,0.019094014,,,,
BE,CHP_Gas_CCGT_Natural,2025,1.487719814,,,,
BE,CHP_Oil,2025,0.011190443,,,,
BE,D_PHS,2025,1.308000333,,,,
BE,HHI_BF_BOF,2025,4.5651,,,,
BE,HHI_DRI_EAF,2025,0.9574,,,,
BE,HHI_Scrap_EAF,2025,0.3882,,,,
BE,HLI_Biomass,2025,0.3662,,,,
BE,HLI_Direct_Electric,2025,0.0231,,,,
BE,HLI_Gas_Boiler,2025,4.4143,,,,
BE,HLI_Hardcoal,2025,0.0366,,,,
BE,HLI_Oil_Boiler,2025,0.0968,,,,
BE,HLR_Biomass,2025,0.5054,,,,
BE,HLR_Direct_Electric,2025,0.5532,,,,
BE,HLR_Gas_Boiler,2025,21.8166,,,,
BE,HLR_Hardcoal,2025,0.0893,,,,
BE,HLR_Oil_Boiler,2025,3.3921,,,,
BE,HMI_Biomass,2025,0.0917,,,,
BE,HMI_Gas,2025,26.2839,,,,
BE,HMI_HardCoal,2025,0.0525,,,,
BE,HMI_Oil,2025,4.3685,,,,
BE,HMI_Steam_Electric,2025,0.0472,,,,
BE,P_Biomass,2025,0.247437366,,,,
BE,P_Coal_Hardcoal,2025,1.175625,,,,
BE,P_Coal_Lignite,2025,0,,,,
BE,P_Gas,2025,4.981730027,,,,
BE,P_Gas_CCGT,2025,2.260334014,,,,
BE,P_Gas_OCGT,2025,1.566451449,,,,
BE,P_Nuclear,2025,3.500069056,,,,
BE,P_Oil,2025,1.710033478,,,,
BE,RES_Hydro_Large,2025,1.308000333,,,,
BE,RES_Hydro_Small,2025,0.119166667,,,,
BE,RES_PV_Utility_Avg,2025,4.075,,,,
BE,RES_Wind_Offshore_Transitional,2025,3.4,,,,
BE,RES_Wind_Onshore_Avg,2025,2.2,,,,
BE,X_Gasifier,2025,9,,,,
BG,CHP_Biomass_Solid,2025,0.186057865,,,,
BG,CHP_Coal_Hardcoal,2025,0.218843711,,,,
BG,CHP_Gas_CCGT_Natural,2025,0.43684871,,,,
BG,CHP_Oil,2025,0.00602538,,,,
BG,D_PHS,2025,0.827286119,,,,
BG,HHI_BF_BOF,2025,0.3555,,,,
BG,HHI_DRI_EAF,2025,0.1134,,,,
BG,HHI_Scrap_EAF,2025,0.0858,,,,
BG,HLI_Biomass,2025,0.1333,,,,
BG,HLI_Direct_Electric,2025,0.0099,,,,
BG,HLI_Gas_Boiler,2025,0.9433,,,,
BG,HLI_Hardcoal,2025,0.0031,,,,
BG,HLI_Lignite,2025,0,,,,
BG,HLI_Oil_Boiler,2025,0.03,,,,
BG,HLR_Biomass,2025,0.6882,,,,
BG,HLR_Direct_Electric,2025,0.3094,,,,
BG,HLR_Gas_Boiler,2025,5.0132,,,,
BG,HLR_Hardcoal,2025,0.111,,,,
BG,HLR_Oil_Boiler,2025,0.0316,,,,
BG,HMI_Biomass,2025,0.0841,,,,
BG,HMI_Gas,2025,6.6034,,,,
BG,HMI_HardCoal,2025,0.5083,,,,
BG,HMI_Oil,2025,0.0273,,,,
BG,HMI_Steam_Electric,2025,0.0077,,,,
BG,P_Biomass,2025,0.051171499,,,,
BG,P_Coal_Hardcoal,2025,0.222558607,,,,
BG,P_Coal_Lignite,2025,1.646747352,,,,
BG,P_Gas,2025,0.417580093,,,,
BG,P_Gas_CCGT,2025,0.090482682,,,,
BG,P_Gas_OCGT,2025,0,,,,
BG,P_Nuclear,2025,2.2,,,,
BG,P_Oil,2025,0.6,,,,
BG,RES_Hydro_Large,2025,0.864,,,,
BG,RES_Hydro_Small,2025,2.333,,,,
BG,RES_PV_Utility_Avg,2025,1.181682623,,,,
BG,RES_Wind_Offshore_Transitional,2025,0,,,,
BG,RES_Wind_Onshore_Avg,2025,0.8184,,,,
CH,CHP_Gas_CCGT_Natural,2025,0.524,,,,
CH,D_PHS,2025,0,,,,
CH,HHI_BF_BOF,2025,0.6741,,,,
CH,HHI_DRI_EAF,2025,0.1408,,,,
CH,HHI_Scrap_EAF,2025,0.1813,,,,
CH,HLI_Biomass,2025,0.0499,,,,
CH,HLI_Direct_Electric,2025,0.0057,,,,
CH,HLI_Gas_Boiler,2025,1.0602,,,,
CH,HLI_Hardcoal,2025,0,,,,
CH,HLI_Oil_Boiler,2025,0.0679,,,,
CH,HLR_Biomass,2025,0.6758,,,,
CH,HLR_Gas_Boiler,2025,16.3627,,,,
CH,HLR_Oil_Boiler,2025,2.5411,,,,
CH,HMI_Biomass,2025,0.1543,,,,
CH,HMI_Gas,2025,2.2599,,,,
CH,HMI_HardCoal,2025,0,,,,
CH,HMI_Oil,2025,0.059,,,,
CH,HMI_Steam_Electric,2025,0.0188,,,,
CH,P_Biomass,2025,0.265925436,,,,
CH,P_Coal_Hardcoal,2025,0,,,,
CH,P_Coal_Lignite,2025,0,,,,
CH,P_Gas,2025,0.196875,,,,
CH,P_Gas_CCGT,2025,0.0875,,,,
CH,P_Nuclear,2025,2.214604062,,,,
CH,P_Oil,2025,0.648887009,,,,
CH,RES_Hydro_Large,2025,10.39,,,,
CH,RES_Hydro_Large_Base,2025,10.39,,,,
CH,RES_Hydro_Small,2025,3.854,,,,
CH,RES_PV_Utility_Avg,2025,0.994274689,,,,
CH,RES_Wind_Offshore_Transitional,2025,0,,,,
CH,RES_Wind_Onshore_Avg,2025,0.08,,,,
CZ,CHP_Biomass_Solid,2025,1.766325688,,,,
CZ,CHP_Coal_Hardcoal,2025,1.453589617,,,,
CZ,CHP_Coal_Lignite,2025,2.274832067,,,,
CZ,CHP_Gas_CCGT_Natural,2025,1.058197315,,,,
CZ,CHP_Oil,2025,0.036260989,,,,
CZ,D_PHS,2025,1.88,,,,
CZ,HHI_BF_BOF,2025,3.9523,,,,
CZ,HHI_DRI_EAF,2025,0.369,,,,
CZ,HHI_Scrap_EAF,2025,0.0581,,,,
CZ,HLI_Biomass,2025,0.2037,,,,
CZ,HLI_Direct_Electric,2025,0.0255,,,,
CZ,HLI_Gas_Boiler,2025,2.3846,,,,
CZ,HLI_Hardcoal,2025,0.0105,,,,
CZ,HLI_Lignite,2025,0.0316,,,,
CZ,HLI_Oil_Boiler,2025,0.0325,,,,
CZ,HLR_Biomass,2025,1.7079,,,,
CZ,HLR_Direct_Electric,2025,0.445,,,,
CZ,HLR_Gas_Boiler,2025,16.5275,,,,
CZ,HLR_Hardcoal,2025,0.7234,,,,
CZ,HLR_Oil_Boiler,2025,0.051,,,,
CZ,HMI_Biomass,2025,0.049,,,,
CZ,HMI_Gas,2025,11.4823,,,,
CZ,HMI_HardCoal,2025,1.2291,,,,
CZ,HMI_Oil,2025,0.0649,,,,
CZ,HMI_Steam_Electric,2025,0.011,,,,
CZ,P_Biomass,2025,0.46482309,,,,
CZ,P_Coal_Hardcoal,2025,0.710788602,,,,
CZ,P_Coal_Lignite,2025,0.938747791,,,,
CZ,P_Gas,2025,1.069221567,,,,
CZ,P_Gas_CCGT,2025,0.780584071,,,,
CZ,P_Gas_Engines,2025,0.03,,,,
CZ,P_Gas_OCGT,2025,0,,,,
CZ,P_Gas_OCGT,2025,0.04,,,,
CZ,P_Nuclear,2025,3.92,,,,
CZ,P_Oil,2025,0.010288661,,,,
CZ,RES_Hydro_Large,2025,1.88,,,,
CZ,RES_Hydro_Small,2025,0.25,,,,
CZ,RES_PV_Utility_Avg,2025,2.282910231,,,,
CZ,RES_Wind_Offshore_Transitional,2025,0,,,,
CZ,RES_Wind_Onshore_Avg,2025,0.48,,,,
DE,CHP_Biomass_Solid,2025,7.717372199,,,,
DE,CHP_Coal_Hardcoal,2025,7.722859316,,,,
DE,CHP_Coal_Lignite,2025,0.847062837,,,,
DE,CHP_Gas_CCGT_Natural,2025,23.76729528,,,,
DE,CHP_Oil,2025,0.551160697,,,,
DE,D_PHS,2025,5.8311,,,,
DE,HHI_BF_BOF,2025,29.0724,,,,
DE,HHI_DRI_EAF,2025,4.7734,,,,
DE,HHI_Scrap_EAF,2025,2.0386,,,,
DE,HLI_Biomass,2025,1.0733,,,,
DE,HLI_Direct_Electric,2025,0.1397,,,,
DE,HLI_Gas_Boiler,2025,22.0654,,,,
DE,HLI_Hardcoal,2025,0.2728,,,,
DE,HLI_Lignite,2025,0.0162,,,,
DE,HLI_Oil_Boiler,2025,0.2833,,,,
DE,HLR_Biomass,2025,6.1539,,,,
DE,HLR_Direct_Electric,2025,1.8938,,,,
DE,HLR_Gas_Boiler,2025,305.4443,,,,
DE,HLR_Hardcoal,2025,0.7415,,,,
DE,HLR_Hardcoal_CHP,2025,3.8267,,,,
DE,HLR_Lignite_CHP,2025,1.0486,,,,
DE,HLR_Oil_Boiler,2025,17.6502,,,,
DE,HMI_Biomass,2025,1.142,,,,
DE,HMI_Gas,2025,109.4604,,,,
DE,HMI_HardCoal,2025,3.724,,,,
DE,HMI_Oil,2025,4.9012,,,,
DE,HMI_Steam_Electric,2025,0.3116,,,,
DE,P_Biomass,2025,8.064,,,,
DE,P_Coal_Hardcoal,2025,7.7045,,,,
DE,P_Coal_Lignite,2025,5.865,,,,
DE,P_Gas,2025,5.5616,,,,
DE,P_Gas_CCGT,2025,10.97501705,,,,
DE,P_Gas_Engines,2025,0.99,,,,
DE,P_Gas_OCGT,2025,3.416587331,,,,
DE,P_Nuclear,2025,0,,,,
DE,P_Oil,2025,0.3596,,,,
DE,RES_Hydro_Large,2025,1.19102,,,,
DE,RES_Hydro_Large_Base,2025,0.124,,,,
DE,RES_Hydro_Small,2025,4.76408,,,,
DE,RES_PV_Utility_Avg,2025,45.92,,,,
DE,RES_Wind_Offshore_Transitional,2025,6.4,,,,
DE,RES_Wind_Onshore_Avg,2025,52.9,,,,
DE,X_Gasifier,2025,5,,,,
DK,CHP_Biomass_Solid,2025,1.569050309,,,,
DK,CHP_Coal_Hardcoal,2025,0.612139451,,,,
DK,CHP_Gas_CCGT_Natural,2025,0.410917677,,,,
DK,CHP_Oil,2025,0.064833841,,,,
DK,D_PHS,2025,0,,,,
DK,HHI_BF_BOF,2025,0.1182,,,,
DK,HHI_DRI_EAF,2025,0.0584,,,,
DK,HHI_Scrap_EAF,2025,0.0028,,,,
DK,HLI_Biomass,2025,0.0638,,,,
DK,HLI_Direct_Electric,2025,0.0078,,,,
DK,HLI_Gas_Boiler,2025,1.2227,,,,
DK,HLI_Hardcoal,2025,0.014,,,,
DK,HLI_Oil_Boiler,2025,0.1068,,,,
DK,HLR_Biomass,2025,0.9463,,,,
DK,HLR_Direct_Electric,2025,0.2648,,,,
DK,HLR_Gas_Boiler,2025,11.1281,,,,
DK,HLR_Oil_Boiler,2025,0.2845,,,,
DK,HMI_Biomass,2025,0.0342,,,,
DK,HMI_Gas,2025,3.6244,,,,
DK,HMI_HardCoal,2025,0.0765,,,,
DK,HMI_Oil,2025,0.0714,,,,
DK,HMI_Steam_Electric,2025,0.0128,,,,
DK,P_Biomass,2025,1.696,,,,
DK,P_Coal_Hardcoal,2025,3.656,,,,
DK,P_Coal_Lignite,2025,0,,,,
DK,P_Gas,2025,1.259978219,,,,
DK,P_Gas_OCGT,2025,1.826,,,,
