Region,Technology,Mode_of_operation,Year,Value,,Unit,Source,Updated at,Updated by
DE,R_Oil,1,2050,12.07777778,,MEUR/PJ,Oil Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Paper_Cardboard,1,2018,9.257637081,,MEUR/PJ,,,
DE,R_Paper_Cardboard,1,2020,8.372123969,,MEUR/PJ,,,
DE,R_Paper_Cardboard,1,2025,8.875256419,,MEUR/PJ,,,
DE,R_Paper_Cardboard,1,2030,9.378388869,,MEUR/PJ,,,
DE,R_Paper_Cardboard,1,2035,9.881521319,,MEUR/PJ,,,
DE,R_Paper_Cardboard,1,2040,10.38465377,,MEUR/PJ,,,
DE,R_Paper_Cardboard,1,2045,10.88778622,,MEUR/PJ,,,
DE,R_Paper_Cardboard,1,2050,11.39091867,,MEUR/PJ,,,
DE,R_Residues,1,2018,3.982250211,,MEUR/PJ,,,
DE,R_Residues,1,2020,3.601339321,,MEUR/PJ,,,
DE,R_Residues,1,2025,3.817765963,,MEUR/PJ,,,
DE,R_Residues,1,2030,4.034192605,,MEUR/PJ,,,
DE,R_Residues,1,2035,4.250619247,,MEUR/PJ,,,
DE,R_Residues,1,2040,4.467045888,,MEUR/PJ,,,
DE,R_Residues,1,2045,4.68347253,,MEUR/PJ,,,
DE,R_Residues,1,2050,4.899899172,,MEUR/PJ,,,
DE,R_Roundwood,1,2018,14.68136063,,MEUR/PJ,,,
DE,R_Roundwood,1,2020,13.27705657,,MEUR/PJ,,,
DE,R_Roundwood,1,2025,14.0749566,,MEUR/PJ,,,
DE,R_Roundwood,1,2030,14.87285664,,MEUR/PJ,,,
DE,R_Roundwood,1,2035,15.67075667,,MEUR/PJ,,,
DE,R_Roundwood,1,2040,16.46865671,,MEUR/PJ,,,
DE,R_Roundwood,1,2045,17.26655674,,MEUR/PJ,,,
DE,R_Roundwood,1,2050,18.06445677,,MEUR/PJ,,,
DE,R_Wood,1,2018,3.58402519,,MEUR/PJ,,,
DE,R_Wood,1,2020,3.241205389,,MEUR/PJ,,,
DE,R_Wood,1,2025,3.435989366,,MEUR/PJ,,,
DE,R_Wood,1,2030,3.630773344,,MEUR/PJ,,,
DE,R_Wood,1,2035,3.825557322,,MEUR/PJ,,,
DE,R_Wood,1,2040,4.0203413,,MEUR/PJ,,,
DE,R_Wood,1,2045,4.215125277,,MEUR/PJ,,,
DE,R_Wood,1,2050,4.409909255,,MEUR/PJ,,,
DE,X_ATR_CCS,1,2018,0.53,,MEUR/PJ,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 GHR + ATR + CO2 capture large size centralized,01.02.2024,Stian Backe <stian.backe@sintef.no>
DE,X_ATR_CCS,1,2020,0.53,,MEUR/PJ,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 GHR + ATR + CO2 capture large size centralized,01.02.2024,Stian Backe <stian.backe@sintef.no>
DE,X_ATR_CCS,1,2025,0.3,,MEUR/PJ,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 GHR + ATR + CO2 capture large size centralized,01.02.2024,Stian Backe <stian.backe@sintef.no>
DE,X_ATR_CCS,1,2030,0.07,,MEUR/PJ,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 GHR + ATR + CO2 capture large size centralized,01.02.2024,Stian Backe <stian.backe@sintef.no>
DE,X_ATR_CCS,1,2035,0.07,,MEUR/PJ,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 GHR + ATR + CO2 capture large size centralized,01.02.2024,Stian Backe <stian.backe@sintef.no>
DE,X_ATR_CCS,1,2040,0.07,,MEUR/PJ,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 GHR + ATR + CO2 capture large size centralized,01.02.2024,Stian Backe <stian.backe@sintef.no>
DE,X_ATR_CCS,1,2045,0.07,,MEUR/PJ,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 GHR + ATR + CO2 capture large size centralized,01.02.2024,Stian Backe <stian.backe@sintef.no>
DE,X_ATR_CCS,1,2050,0.07,,MEUR/PJ,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 GHR + ATR + CO2 capture large size centralized,01.02.2024,Stian Backe <stian.backe@sintef.no>
DE,X_DAC_HT,1,2018,1.44,,MEUR/PJ,,,
DE,X_DAC_HT,1,2020,1.152,,MEUR/PJ,,,
DE,X_DAC_HT,1,2025,1.152,,MEUR/PJ,,,
DE,X_DAC_HT,1,2030,1.152,,MEUR/PJ,,,
DE,X_DAC_HT,1,2035,1.152,,MEUR/PJ,,,
DE,X_DAC_HT,1,2040,1.152,,MEUR/PJ,,,
DE,X_DAC_HT,1,2045,1.152,,MEUR/PJ,,,
DE,X_DAC_HT,1,2050,1.152,,MEUR/PJ,,,
DE,X_DAC_LT,1,2018,1.44,,MEUR/PJ,,,
DE,X_DAC_LT,1,2020,1.152,,MEUR/PJ,,,
DE,X_DAC_LT,1,2025,1.152,,MEUR/PJ,,,
DE,X_DAC_LT,1,2030,1.152,,MEUR/PJ,,,
DE,X_DAC_LT,1,2035,1.152,,MEUR/PJ,,,
DE,X_DAC_LT,1,2040,1.152,,MEUR/PJ,,,
DE,X_DAC_LT,1,2045,1.152,,MEUR/PJ,,,
DE,X_DAC_LT,1,2050,1.152,,MEUR/PJ,,,
DE,X_Electrolysis,1,2018,0.001,,MEUR/PJ,,,
World,X_Electrolysis,1,2018,0.001,,MEUR/PJ,,,
DE,X_Electrolysis,1,2020,0.00065,,MEUR/PJ,,,
World,X_Electrolysis,1,2020,0.001,,MEUR/PJ,,,
DE,X_Electrolysis,1,2025,0.00065,,MEUR/PJ,,,
World,X_Electrolysis,1,2025,0.001,,MEUR/PJ,,,
DE,X_Electrolysis,1,2030,0.00065,,MEUR/PJ,,,
World,X_Electrolysis,1,2030,0.001,,MEUR/PJ,,,
DE,X_Electrolysis,1,2035,0.00065,,MEUR/PJ,,,
World,X_Electrolysis,1,2035,0.001,,MEUR/PJ,,,
DE,X_Electrolysis,1,2040,0.00065,,MEUR/PJ,,,
World,X_Electrolysis,1,2040,0.001,,MEUR/PJ,,,
DE,X_Electrolysis,1,2045,0.00065,,MEUR/PJ,,,
World,X_Electrolysis,1,2045,0.001,,MEUR/PJ,,,
DE,X_Electrolysis,1,2050,0.00065,,MEUR/PJ,,,
World,X_Electrolysis,1,2050,0.001,,MEUR/PJ,,,
DE,X_Fuel_Cell,1,2018,11.11111112,,MEUR/PJ,,,
DE,X_Fuel_Cell,2,2018,11.11111112,,MEUR/PJ,,,
World,X_Fuel_Cell,1,2018,11.11111112,,MEUR/PJ,,,
World,X_Fuel_Cell,2,2018,11.11111112,,MEUR/PJ,,,
DE,X_Fuel_Cell,1,2020,4.513888893,,MEUR/PJ,,,
DE,X_Fuel_Cell,2,2020,4.513888893,,MEUR/PJ,,,
World,X_Fuel_Cell,1,2020,6.94444445,,MEUR/PJ,,,
World,X_Fuel_Cell,2,2020,6.94444445,,MEUR/PJ,,,
DE,X_Fuel_Cell,1,2025,4.333333337,,MEUR/PJ,,,
DE,X_Fuel_Cell,2,2025,4.333333337,,MEUR/PJ,,,
World,X_Fuel_Cell,1,2025,6.666666672,,MEUR/PJ,,,
World,X_Fuel_Cell,2,2025,6.666666672,,MEUR/PJ,,,
DE,X_Fuel_Cell,1,2030,4.152777781,,MEUR/PJ,,,
DE,X_Fuel_Cell,2,2030,4.152777781,,MEUR/PJ,,,
World,X_Fuel_Cell,1,2030,6.388888894,,MEUR/PJ,,,
World,X_Fuel_Cell,2,2030,6.388888894,,MEUR/PJ,,,
DE,X_Fuel_Cell,1,2035,3.520833336,,MEUR/PJ,,,
DE,X_Fuel_Cell,2,2035,3.520833336,,MEUR/PJ,,,
World,X_Fuel_Cell,1,2035,5.416666671,,MEUR/PJ,,,
World,X_Fuel_Cell,2,2035,5.416666671,,MEUR/PJ,,,
DE,X_Fuel_Cell,1,2040,2.888888891,,MEUR/PJ,,,
DE,X_Fuel_Cell,2,2040,2.888888891,,MEUR/PJ,,,
World,X_Fuel_Cell,1,2040,4.444444448,,MEUR/PJ,,,
World,X_Fuel_Cell,2,2040,4.444444448,,MEUR/PJ,,,
DE,X_Fuel_Cell,1,2045,2.888888891,,MEUR/PJ,,,
DE,X_Fuel_Cell,2,2045,2.888888891,,MEUR/PJ,,,
World,X_Fuel_Cell,1,2045,4.444444448,,MEUR/PJ,,,
World,X_Fuel_Cell,2,2045,4.444444448,,MEUR/PJ,,,
DE,X_Fuel_Cell,1,2050,2.888888891,,MEUR/PJ,,,
DE,X_Fuel_Cell,2,2050,2.888888891,,MEUR/PJ,,,
World,X_Fuel_Cell,1,2050,4.444444448,,MEUR/PJ,,,
World,X_Fuel_Cell,2,2050,4.444444448,,MEUR/PJ,,,
DE,X_Methanation,1,2018,0.416666667,,MEUR/PJ,,,
DE,X_Methanation,2,2018,1.277777779,,MEUR/PJ,,,
World,X_Methanation,1,2018,0.416666667,,MEUR/PJ,,,
World,X_Methanation,2,2018,1.277777779,,MEUR/PJ,,,
DE,X_Methanation,1,2020,0.270833334,,MEUR/PJ,,,
DE,X_Methanation,2,2020,0.830555556,,MEUR/PJ,,,
World,X_Methanation,1,2020,0.416666667,,MEUR/PJ,,,
World,X_Methanation,2,2020,1.277777779,,MEUR/PJ,,,
DE,X_Methanation,1,2025,0.270833334,,MEUR/PJ,,,
DE,X_Methanation,2,2025,0.830555556,,MEUR/PJ,,,
World,X_Methanation,1,2025,0.416666667,,MEUR/PJ,,,
World,X_Methanation,2,2025,1.277777779,,MEUR/PJ,,,
DE,X_Methanation,1,2030,0.270833334,,MEUR/PJ,,,
DE,X_Methanation,2,2030,0.830555556,,MEUR/PJ,,,
World,X_Methanation,1,2030,0.416666667,,MEUR/PJ,,,
World,X_Methanation,2,2030,1.277777779,,MEUR/PJ,,,
DE,X_Methanation,1,2035,0.270833334,,MEUR/PJ,,,
DE,X_Methanation,2,2035,0.830555556,,MEUR/PJ,,,
World,X_Methanation,1,2035,0.416666667,,MEUR/PJ,,,
World,X_Methanation,2,2035,1.277777779,,MEUR/PJ,,,
DE,X_Methanation,1,2040,0.270833334,,MEUR/PJ,,,
DE,X_Methanation,2,2040,0.830555556,,MEUR/PJ,,,
World,X_Methanation,1,2040,0.416666667,,MEUR/PJ,,,
World,X_Methanation,2,2040,1.277777779,,MEUR/PJ,,,
DE,X_Methanation,1,2045,0.270833334,,MEUR/PJ,,,
DE,X_Methanation,2,2045,0.830555556,,MEUR/PJ,,,
World,X_Methanation,1,2045,0.416666667,,MEUR/PJ,,,
World,X_Methanation,2,2045,1.277777779,,MEUR/PJ,,,
DE,X_Methanation,1,2050,0.270833334,,MEUR/PJ,,,
DE,X_Methanation,2,2050,0.830555556,,MEUR/PJ,,,
World,X_Methanation,1,2050,0.416666667,,MEUR/PJ,,,
World,X_Methanation,2,2050,1.277777779,,MEUR/PJ,,,
DE,Z_Import_Gas,1,2021,25.38892024,,MEUR/PJ,own calculations based on IEA World Energy Outlook 2023,06.08.2024,Richard Dupke <rd@wip.tu-berlin.de>
DE,Z_Import_Gas,1,2025,18.1333528,,MEUR/PJ,own calculations based on IEA World Energy Outlook 2023,06.08.2024,Richard Dupke <rd@wip.tu-berlin.de>
DE,Z_Import_Gas,1,2030,5.20958202,,MEUR/PJ,own calculations based on IEA World Energy Outlook 2023,06.08.2024,Richard Dupke <rd@wip.tu-berlin.de>
DE,Z_Import_Gas,1,2035,4.989176627,,MEUR/PJ,own calculations based on IEA World Energy Outlook 2023,06.08.2024,Richard Dupke <rd@wip.tu-berlin.de>
DE,Z_Import_Gas,1,2040,4.768771234,,MEUR/PJ,own calculations based on IEA World Energy Outlook 2023,06.08.2024,Richard Dupke <rd@wip.tu-berlin.de>
DE,Z_Import_Gas,1,2045,4.548365841,,MEUR/PJ,own calculations based on IEA World Energy Outlook 2023,06.08.2024,Richard Dupke <rd@wip.tu-berlin.de>
DE,Z_Import_Gas,1,2050,4.327960447,,MEUR/PJ,own calculations based on IEA World Energy Outlook 2023,06.08.2024,Richard Dupke <rd@wip.tu-berlin.de>
DE,Z_Import_H2,1,2018,99,,MEUR/PJ,,,
DE,Z_Import_H2,1,2020,50,,MEUR/PJ,,,
DE,Z_Import_H2,1,2025,35,,MEUR/PJ,,,
DE,Z_Import_H2,1,2030,29,,MEUR/PJ,,,
DE,Z_Import_H2,1,2035,23,,MEUR/PJ,,,
DE,Z_Import_H2,1,2040,17,,MEUR/PJ,,,
DE,Z_Import_H2,1,2045,13.334,,MEUR/PJ,,,
DE,Z_Import_H2,1,2050,10.4177,,MEUR/PJ,,,
DE,Z_Import_Hardcoal,1,2021,6.552409617,,MEUR/PJ,own calculations based on IEA World Energy Outlook 2023,06.08.2024,Richard Dupke <rd@wip.tu-berlin.de>
DE,Z_Import_Hardcoal,1,2025,5.015914877,,MEUR/PJ,own calculations based on IEA World Energy Outlook 2023,06.08.2024,Richard Dupke <rd@wip.tu-berlin.de>
DE,Z_Import_Hardcoal,1,2030,2.388130469,,MEUR/PJ,own calculations based on IEA World Energy Outlook 2023,06.08.2024,Richard Dupke <rd@wip.tu-berlin.de>
DE,Z_Import_Hardcoal,1,2035,2.261996818,,MEUR/PJ,own calculations based on IEA World Energy Outlook 2023,06.08.2024,Richard Dupke <rd@wip.tu-berlin.de>
DE,Z_Import_Hardcoal,1,2040,2.135863166,,MEUR/PJ,own calculations based on IEA World Energy Outlook 2023,06.08.2024,Richard Dupke <rd@wip.tu-berlin.de>
DE,Z_Import_Hardcoal,1,2045,2.009729515,,MEUR/PJ,own calculations based on IEA World Energy Outlook 2023,06.08.2024,Richard Dupke <rd@wip.tu-berlin.de>
DE,Z_Import_Hardcoal,1,2050,1.883595863,,MEUR/PJ,own calculations based on IEA World Energy Outlook 2023,06.08.2024,Richard Dupke <rd@wip.tu-berlin.de>
DE,Z_Import_LNG,1,2021,8.655920895,,MEUR/PJ,own calculations based on Worldbank Commodity Markets Outlook 2024  and IEA World Energy Outlook 2023,06.08.2024,Richard Dupke <rd@wip.tu-berlin.de>
DE,Z_Import_LNG,1,2025,10.32983565,,MEUR/PJ,own calculations based on Worldbank Commodity Markets Outlook 2024  and IEA World Energy Outlook 2023,06.08.2024,Richard Dupke <rd@wip.tu-berlin.de>
DE,Z_Import_LNG,1,2030,2.96768759,,MEUR/PJ,own calculations based on Worldbank Commodity Markets Outlook 2024  and IEA World Energy Outlook 2023,06.08.2024,Richard Dupke <rd@wip.tu-berlin.de>
DE,Z_Import_LNG,1,2035,2.842131577,,MEUR/PJ,own calculations based on Worldbank Commodity Markets Outlook 2024  and IEA World Energy Outlook 2023,06.08.2024,Richard Dupke <rd@wip.tu-berlin.de>
DE,Z_Import_LNG,1,2040,2.716575564,,MEUR/PJ,own calculations based on Worldbank Commodity Markets Outlook 2024  and IEA World Energy Outlook 2023,06.08.2024,Richard Dupke <rd@wip.tu-berlin.de>
DE,Z_Import_LNG,1,2045,2.59101955,,MEUR/PJ,own calculations based on Worldbank Commodity Markets Outlook 2024  and IEA World Energy Outlook 2023,06.08.2024,Richard Dupke <rd@wip.tu-berlin.de>
DE,Z_Import_LNG,1,2050,2.465463537,,MEUR/PJ,own calculations based on Worldbank Commodity Markets Outlook 2024  and IEA World Energy Outlook 2023,06.08.2024,Richard Dupke <rd@wip.tu-berlin.de>
DE,Z_Import_Oil,1,2021,13.55984363,,MEUR/PJ,own calculations based on IEA World Energy Outlook 2023,06.08.2024,Richard Dupke <rd@wip.tu-berlin.de>
DE,Z_Import_Oil,1,2025,12.29712397,,MEUR/PJ,own calculations based on IEA World Energy Outlook 2023,06.08.2024,Richard Dupke <rd@wip.tu-berlin.de>
DE,Z_Import_Oil,1,2030,10.22457499,,MEUR/PJ,own calculations based on IEA World Energy Outlook 2023,06.08.2024,Richard Dupke <rd@wip.tu-berlin.de>
DE,Z_Import_Oil,1,2035,9.740980225,,MEUR/PJ,own calculations based on IEA World Energy Outlook 2023,06.08.2024,Richard Dupke <rd@wip.tu-berlin.de>
DE,Z_Import_Oil,1,2040,9.257385462,,MEUR/PJ,own calculations based on IEA World Energy Outlook 2023,06.08.2024,Richard Dupke <rd@wip.tu-berlin.de>
DE,Z_Import_Oil,1,2045,8.773790699,,MEUR/PJ,own calculations based on IEA World Energy Outlook 2023,06.08.2024,Richard Dupke <rd@wip.tu-berlin.de>
DE,Z_Import_Oil,1,2050,8.290195936,,MEUR/PJ,own calculations based on IEA World Energy Outlook 2023,06.08.2024,Richard Dupke <rd@wip.tu-berlin.de>
World,P_H2_OCGT,1,2021,1.835785393,,MEUR/PJ,assumend 115% of OCGT - https://www.sciencedirect.com/science/article/pii/S0360319921039768,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_H2_OCGT,1,2025,1.784791354,,MEUR/PJ,assumend 115% of OCGT - https://www.sciencedirect.com/science/article/pii/S0360319921039768,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_H2_OCGT,1,2030,1.733797316,,MEUR/PJ,assumend 115% of OCGT - https://www.sciencedirect.com/science/article/pii/S0360319921039768,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_H2_OCGT,1,2035,1.691302283,,MEUR/PJ,assumend 115% of OCGT - https://www.sciencedirect.com/science/article/pii/S0360319921039768,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_H2_OCGT,1,2040,1.648807251,,MEUR/PJ,assumend 115% of OCGT - https://www.sciencedirect.com/science/article/pii/S0360319921039768,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_H2_OCGT,1,2045,1.606312219,,MEUR/PJ,assumend 115% of OCGT - https://www.sciencedirect.com/science/article/pii/S0360319921039768,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_H2_OCGT,1,2050,1.563817187,,MEUR/PJ,assumend 115% of OCGT - https://www.sciencedirect.com/science/article/pii/S0360319921039768,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Commercial,1,2021,0,,MEUR/PJ,Rooftop PV commercial & industrial - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Commercial,1,2025,0,,MEUR/PJ,Rooftop PV commercial & industrial - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Commercial,1,2030,0,,MEUR/PJ,Rooftop PV commercial & industrial - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Commercial,1,2035,0,,MEUR/PJ,Rooftop PV commercial & industrial - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Commercial,1,2040,0,,MEUR/PJ,Rooftop PV commercial & industrial - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Commercial,1,2045,0,,MEUR/PJ,Rooftop PV commercial & industrial - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Commercial,1,2050,0,,MEUR/PJ,Rooftop PV commercial & industrial - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Residential,1,2021,0,,MEUR/PJ,Rooftop PV residential - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Residential,1,2025,0,,MEUR/PJ,Rooftop PV residential - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Residential,1,2030,0,,MEUR/PJ,Rooftop PV residential - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Residential,1,2035,0,,MEUR/PJ,Rooftop PV residential - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Residential,1,2040,0,,MEUR/PJ,Rooftop PV residential - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Residential,1,2045,0,,MEUR/PJ,Rooftop PV residential - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Residential,1,2050,0,,MEUR/PJ,Rooftop PV residential - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Tracking,1,2021,0,,MEUR/PJ,Utility-scale ground mounted PV tracker - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Tracking,1,2025,0,,MEUR/PJ,Utility-scale ground mounted PV tracker - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Tracking,1,2030,0,,MEUR/PJ,Utility-scale ground mounted PV tracker - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Tracking,1,2035,0,,MEUR/PJ,Utility-scale ground mounted PV tracker - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Tracking,1,2040,0,,MEUR/PJ,Utility-scale ground mounted PV tracker - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Tracking,1,2045,0,,MEUR/PJ,Utility-scale ground mounted PV tracker - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Tracking,1,2050,0,,MEUR/PJ,Utility-scale ground mounted PV tracker - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
